"Station","Code","Trap code","Coord.","Longitude","Latitude","Alt.","Date","Period","Fraction","Number","Dry weights (g)","Comments","Status"
"VB84NW5","ALF","VB84NW54","N32.96301 W3.19324",32.96301,3.19324,1686,"12/24/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE1","REG","VC52SE11","N33.65271 W3.47184",33.65271,3.47184,882,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE1","REG","VC52SE11","N33.65271 W3.47184",33.65271,3.47184,882,"12/25/2015","December","Other",NA,0.00176,NA,"WT"
"VC52SE1","REG","VC52SE11","N33.65271 W3.47184",33.65271,3.47184,882,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE1","REG","VC52SE11","N33.65271 W3.47184",33.65271,3.47184,882,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE1","REG","VC52SE12","N33.65269 W3.47128",33.65269,3.47128,883,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE1","REG","VC52SE12","N33.65269 W3.47128",33.65269,3.47128,883,"12/25/2015","December","Other",NA,0.01031,NA,"WT"
"VC52SE1","REG","VC52SE12","N33.65269 W3.47128",33.65269,3.47128,883,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE1","REG","VC52SE12","N33.65269 W3.47128",33.65269,3.47128,883,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE1","REG","VC52SE13","N33.65225 W3.47128",33.65225,3.47128,881,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE1","REG","VC52SE13","N33.65225 W3.47128",33.65225,3.47128,881,"12/25/2015","December","Other",NA,0.00218,NA,"WT"
"VC52SE1","REG","VC52SE13","N33.65225 W3.47128",33.65225,3.47128,881,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE1","REG","VC52SE13","N33.65225 W3.47128",33.65225,3.47128,881,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE1","REG","VC52SE14","N33.65227 W3.47178",33.65227,3.47178,879,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE1","REG","VC52SE14","N33.65227 W3.47178",33.65227,3.47178,879,"12/25/2015","December","Other",NA,3e-04,NA,"WT"
"VC52SE1","REG","VC52SE14","N33.65227 W3.47178",33.65227,3.47178,879,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE1","REG","VC52SE14","N33.65227 W3.47178",33.65227,3.47178,879,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE2","REG","VC52SE21","N33.65283 W3.44492",33.65283,3.44492,808,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE2","REG","VC52SE21","N33.65283 W3.44492",33.65283,3.44492,808,"12/25/2015","December","Other",NA,0.00567,NA,"WT"
"VC52SE2","REG","VC52SE21","N33.65283 W3.44492",33.65283,3.44492,808,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE2","REG","VC52SE21","N33.65283 W3.44492",33.65283,3.44492,808,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE2","REG","VC52SE22","N33.65254 W3.44450",33.65254,3.4445,805,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE2","REG","VC52SE22","N33.65254 W3.44450",33.65254,3.4445,805,"12/25/2015","December","Other",NA,0.00717,NA,"WT"
"VC52SE2","REG","VC52SE22","N33.65254 W3.44450",33.65254,3.4445,805,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE2","REG","VC52SE22","N33.65254 W3.44450",33.65254,3.4445,805,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE2","REG","VC52SE23","N33.65221 W3.44480",33.65221,3.4448,809,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE2","REG","VC52SE23","N33.65221 W3.44480",33.65221,3.4448,809,"12/25/2015","December","Other",NA,0.00468,NA,"WT"
"VC52SE2","REG","VC52SE23","N33.65221 W3.44480",33.65221,3.4448,809,"12/25/2015","December","Tenebrionidae Diet",2,0.05313,NA,"WT"
"VC52SE2","REG","VC52SE23","N33.65221 W3.44480",33.65221,3.4448,809,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE2","REG","VC52SE24","N33.65246 W3.44524",33.65246,3.44524,807,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE2","REG","VC52SE24","N33.65246 W3.44524",33.65246,3.44524,807,"12/25/2015","December","Other",NA,0.00656,NA,"WT"
"VC52SE2","REG","VC52SE24","N33.65246 W3.44524",33.65246,3.44524,807,"12/25/2015","December","Tenebrionidae Diet",3,0.16163,NA,"WT"
"VC52SE2","REG","VC52SE24","N33.65246 W3.44524",33.65246,3.44524,807,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE3","REG","VC52SE31","N33.63023 W3.44488",33.63023,3.44488,866,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE3","REG","VC52SE31","N33.63023 W3.44488",33.63023,3.44488,866,"12/25/2015","December","Other",NA,0.01888,NA,"WT"
"VC52SE3","REG","VC52SE31","N33.63023 W3.44488",33.63023,3.44488,866,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE3","REG","VC52SE31","N33.63023 W3.44488",33.63023,3.44488,866,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE3","REG","VC52SE32","N33.62979 W3.44484",33.62979,3.44484,866,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE3","REG","VC52SE32","N33.62979 W3.44484",33.62979,3.44484,866,"12/25/2015","December","Other",NA,0.0041,NA,"WT"
"VC52SE3","REG","VC52SE32","N33.62979 W3.44484",33.62979,3.44484,866,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE3","REG","VC52SE32","N33.62979 W3.44484",33.62979,3.44484,866,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE3","REG","VC52SE33","N33.62976 W3.44534",33.62976,3.44534,862,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE3","REG","VC52SE33","N33.62976 W3.44534",33.62976,3.44534,862,"12/25/2015","December","Other",NA,0.00488,NA,"WT"
"VC52SE3","REG","VC52SE33","N33.62976 W3.44534",33.62976,3.44534,862,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE3","REG","VC52SE33","N33.62976 W3.44534",33.62976,3.44534,862,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE3","REG","VC52SE34","N33.63011 W3.44535",33.63011,3.44535,861,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE3","REG","VC52SE34","N33.63011 W3.44535",33.63011,3.44535,861,"12/25/2015","December","Other",NA,0.00088,NA,"WT"
"VC52SE3","REG","VC52SE34","N33.63011 W3.44535",33.63011,3.44535,861,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE3","REG","VC52SE34","N33.63011 W3.44535",33.63011,3.44535,861,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE4","REG","VC52SE41","N33.63016 W3.47177",33.63016,3.47177,838,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE4","REG","VC52SE41","N33.63016 W3.47177",33.63016,3.47177,838,"12/25/2015","December","Other",NA,0.0061,NA,"WT"
"VC52SE4","REG","VC52SE41","N33.63016 W3.47177",33.63016,3.47177,838,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE4","REG","VC52SE41","N33.63016 W3.47177",33.63016,3.47177,838,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE4","REG","VC52SE42","N33.62994 W3.47131",33.62994,3.47131,838,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE4","REG","VC52SE42","N33.62994 W3.47131",33.62994,3.47131,838,"12/25/2015","December","Other",NA,0.00095,NA,"WT"
"VC52SE4","REG","VC52SE42","N33.62994 W3.47131",33.62994,3.47131,838,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE4","REG","VC52SE42","N33.62994 W3.47131",33.62994,3.47131,838,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE4","REG","VC52SE43","N33.62957 W3.47155",33.62957,3.47155,835,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE4","REG","VC52SE43","N33.62957 W3.47155",33.62957,3.47155,835,"12/25/2015","December","Other",NA,0.00078,NA,"WT"
"VC52SE4","REG","VC52SE43","N33.62957 W3.47155",33.62957,3.47155,835,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE4","REG","VC52SE43","N33.62957 W3.47155",33.62957,3.47155,835,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE4","REG","VC52SE44","N33.62980 W3.47203",33.6298,3.47203,835,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE4","REG","VC52SE44","N33.62980 W3.47203",33.6298,3.47203,835,"12/25/2015","December","Other",NA,0.00559,NA,"WT"
"VC52SE4","REG","VC52SE44","N33.62980 W3.47203",33.6298,3.47203,835,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE4","REG","VC52SE44","N33.62980 W3.47203",33.6298,3.47203,835,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE5","REG","VC52SE51","N33.64152 W3.45841",33.64152,3.45841,843,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE5","REG","VC52SE51","N33.64152 W3.45841",33.64152,3.45841,843,"12/25/2015","December","Other",NA,0.00513,NA,"WT"
"VC52SE5","REG","VC52SE51","N33.64152 W3.45841",33.64152,3.45841,843,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE5","REG","VC52SE51","N33.64152 W3.45841",33.64152,3.45841,843,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE5","REG","VC52SE53","N33.64042 W3.45809",33.64042,3.45809,840,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE5","REG","VC52SE53","N33.64042 W3.45809",33.64042,3.45809,840,"12/25/2015","December","Other",NA,0.00379,NA,"WT"
"VC52SE5","REG","VC52SE53","N33.64042 W3.45809",33.64042,3.45809,840,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE5","REG","VC52SE53","N33.64042 W3.45809",33.64042,3.45809,840,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VC52SE5","REG","VC52SE54","N33.64053 W3.45853",33.64053,3.45853,840,"12/25/2015","December","Messor",0,0,NA,"WT"
"VC52SE5","REG","VC52SE54","N33.64053 W3.45853",33.64053,3.45853,840,"12/25/2015","December","Other",NA,0.00218,NA,"WT"
"VC52SE5","REG","VC52SE54","N33.64053 W3.45853",33.64053,3.45853,840,"12/25/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VC52SE5","REG","VC52SE54","N33.64053 W3.45853",33.64053,3.45853,840,"12/25/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW1","REG","VB17NW11","N33.24393 W3.95261",33.24393,3.95261,988,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW1","REG","VB17NW11","N33.24393 W3.95261",33.24393,3.95261,988,"12/28/2015","December","Other",NA,0,NA,"WT"
"VB17NW1","REG","VB17NW11","N33.24393 W3.95261",33.24393,3.95261,988,"12/28/2015","December","Tenebrionidae Diet",1,0.02393,NA,"WT"
"VB17NW1","REG","VB17NW11","N33.24393 W3.95261",33.24393,3.95261,988,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW1","REG","VB17NW12","N33.24378 W3.95208",33.24378,3.95208,986,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW1","REG","VB17NW12","N33.24378 W3.95208",33.24378,3.95208,986,"12/28/2015","December","Other",NA,5e-04,NA,"WT"
"VB17NW1","REG","VB17NW12","N33.24378 W3.95208",33.24378,3.95208,986,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW1","REG","VB17NW12","N33.24378 W3.95208",33.24378,3.95208,986,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW1","REG","VB17NW13","N33.24335 W3.95221",33.24335,3.95221,986,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW1","REG","VB17NW13","N33.24335 W3.95221",33.24335,3.95221,986,"12/28/2015","December","Other",NA,0.00053,NA,"WT"
"VB17NW1","REG","VB17NW13","N33.24335 W3.95221",33.24335,3.95221,986,"12/28/2015","December","Tenebrionidae Diet",1,0.04811,NA,"WT"
"VB17NW1","REG","VB17NW13","N33.24335 W3.95221",33.24335,3.95221,986,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW1","REG","VB17NW14","N33.24348 W3.95279",33.24348,3.95279,987,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW1","REG","VB17NW14","N33.24348 W3.95279",33.24348,3.95279,987,"12/28/2015","December","Other",NA,0,NA,"WT"
"VB17NW1","REG","VB17NW14","N33.24348 W3.95279",33.24348,3.95279,987,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW1","REG","VB17NW14","N33.24348 W3.95279",33.24348,3.95279,987,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW2","REG","VB17NW21","N33.24432 W3.92586",33.24432,3.92586,938,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW2","REG","VB17NW21","N33.24432 W3.92586",33.24432,3.92586,938,"12/28/2015","December","Other",NA,0.0025,NA,"WT"
"VB17NW2","REG","VB17NW21","N33.24432 W3.92586",33.24432,3.92586,938,"12/28/2015","December","Tenebrionidae Diet",1,0.09177,NA,"WT"
"VB17NW2","REG","VB17NW21","N33.24432 W3.92586",33.24432,3.92586,938,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW2","REG","VB17NW22","N33.24417 W3.92532",33.24417,3.92532,940,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW2","REG","VB17NW22","N33.24417 W3.92532",33.24417,3.92532,940,"12/28/2015","December","Other",NA,0.00252,NA,"WT"
"VB17NW2","REG","VB17NW22","N33.24417 W3.92532",33.24417,3.92532,940,"12/28/2015","December","Tenebrionidae Diet",1,0.03608,NA,"WT"
"VB17NW2","REG","VB17NW22","N33.24417 W3.92532",33.24417,3.92532,940,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW2","REG","VB17NW23","N33.24373 W3.92547",33.24373,3.92547,940,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW2","REG","VB17NW23","N33.24373 W3.92547",33.24373,3.92547,940,"12/28/2015","December","Other",NA,0.00027,NA,"WT"
"VB17NW2","REG","VB17NW23","N33.24373 W3.92547",33.24373,3.92547,940,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW2","REG","VB17NW23","N33.24373 W3.92547",33.24373,3.92547,940,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW2","REG","VB17NW24","N33.24386 W3.92599",33.24386,3.92599,942,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW2","REG","VB17NW24","N33.24386 W3.92599",33.24386,3.92599,942,"12/28/2015","December","Other",NA,0.00236,NA,"WT"
"VB17NW2","REG","VB17NW24","N33.24386 W3.92599",33.24386,3.92599,942,"12/28/2015","December","Tenebrionidae Diet",2,0.07442,NA,"WT"
"VB17NW2","REG","VB17NW24","N33.24386 W3.92599",33.24386,3.92599,942,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW3","REG","VB17NW31","N33.22191 W3.92567",33.22191,3.92567,945,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW3","REG","VB17NW31","N33.22191 W3.92567",33.22191,3.92567,945,"12/28/2015","December","Other",NA,0.00184,NA,"WT"
"VB17NW3","REG","VB17NW31","N33.22191 W3.92567",33.22191,3.92567,945,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW3","REG","VB17NW31","N33.22191 W3.92567",33.22191,3.92567,945,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW3","REG","VB17NW32","N33.22178 W3.92519",33.22178,3.92519,942,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW3","REG","VB17NW32","N33.22178 W3.92519",33.22178,3.92519,942,"12/28/2015","December","Other",NA,0.00252,NA,"WT"
"VB17NW3","REG","VB17NW32","N33.22178 W3.92519",33.22178,3.92519,942,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW3","REG","VB17NW32","N33.22178 W3.92519",33.22178,3.92519,942,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW3","REG","VB17NW33","N33.22134 W3.92538",33.22134,3.92538,942,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW3","REG","VB17NW33","N33.22134 W3.92538",33.22134,3.92538,942,"12/28/2015","December","Other",NA,0.00409,NA,"WT"
"VB17NW3","REG","VB17NW33","N33.22134 W3.92538",33.22134,3.92538,942,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW3","REG","VB17NW33","N33.22134 W3.92538",33.22134,3.92538,942,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW3","REG","VB17NW34","N33.22149 W3.92586",33.22149,3.92586,942,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW3","REG","VB17NW34","N33.22149 W3.92586",33.22149,3.92586,942,"12/28/2015","December","Other",NA,0,NA,"WT"
"VB17NW3","REG","VB17NW34","N33.22149 W3.92586",33.22149,3.92586,942,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW3","REG","VB17NW34","N33.22149 W3.92586",33.22149,3.92586,942,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW4","REG","VB17NW41","N33.22150 W3.95235",33.2215,3.95235,955,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW4","REG","VB17NW41","N33.22150 W3.95235",33.2215,3.95235,955,"12/28/2015","December","Other",NA,9e-05,NA,"WT"
"VB17NW4","REG","VB17NW41","N33.22150 W3.95235",33.2215,3.95235,955,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW4","REG","VB17NW41","N33.22150 W3.95235",33.2215,3.95235,955,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW4","REG","VB17NW42","N33.22109 W3.95217",33.22109,3.95217,955,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW4","REG","VB17NW42","N33.22109 W3.95217",33.22109,3.95217,955,"12/28/2015","December","Other",NA,0.00187,NA,"WT"
"VB17NW4","REG","VB17NW42","N33.22109 W3.95217",33.22109,3.95217,955,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW4","REG","VB17NW42","N33.22109 W3.95217",33.22109,3.95217,955,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW4","REG","VB17NW43","N33.22093 W3.95263",33.22093,3.95263,954,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW4","REG","VB17NW43","N33.22093 W3.95263",33.22093,3.95263,954,"12/28/2015","December","Other",NA,0.00231,NA,"WT"
"VB17NW4","REG","VB17NW43","N33.22093 W3.95263",33.22093,3.95263,954,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW4","REG","VB17NW43","N33.22093 W3.95263",33.22093,3.95263,954,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW4","REG","VB17NW44","N33.22134 W3.95281",33.22134,3.95281,956,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW4","REG","VB17NW44","N33.22134 W3.95281",33.22134,3.95281,956,"12/28/2015","December","Other",NA,0.00146,NA,"WT"
"VB17NW4","REG","VB17NW44","N33.22134 W3.95281",33.22134,3.95281,956,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW4","REG","VB17NW44","N33.22134 W3.95281",33.22134,3.95281,956,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW5","REG","VB17NW51","N33.23296 W3.93897",33.23296,3.93897,951,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW5","REG","VB17NW51","N33.23296 W3.93897",33.23296,3.93897,951,"12/28/2015","December","Other",NA,0.00531,NA,"WT"
"VB17NW5","REG","VB17NW51","N33.23296 W3.93897",33.23296,3.93897,951,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW5","REG","VB17NW51","N33.23296 W3.93897",33.23296,3.93897,951,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW5","REG","VB17NW52","N33.23271 W3.93853",33.23271,3.93853,951,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW5","REG","VB17NW52","N33.23271 W3.93853",33.23271,3.93853,951,"12/28/2015","December","Other",NA,0.00981,NA,"WT"
"VB17NW5","REG","VB17NW52","N33.23271 W3.93853",33.23271,3.93853,951,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW5","REG","VB17NW52","N33.23271 W3.93853",33.23271,3.93853,951,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW5","REG","VB17NW53","N33.23234 W3.93882",33.23234,3.93882,952,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW5","REG","VB17NW53","N33.23234 W3.93882",33.23234,3.93882,952,"12/28/2015","December","Other",NA,0.01039,NA,"WT"
"VB17NW5","REG","VB17NW53","N33.23234 W3.93882",33.23234,3.93882,952,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW5","REG","VB17NW53","N33.23234 W3.93882",33.23234,3.93882,952,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW5","REG","VB17NW54","N33.23261 W3.93907",33.23261,3.93907,952,"12/28/2015","December","Messor",0,0,NA,"WT"
"VB17NW5","REG","VB17NW54","N33.23261 W3.93907",33.23261,3.93907,952,"12/28/2015","December","Other",NA,0.00436,NA,"WT"
"VB17NW5","REG","VB17NW54","N33.23261 W3.93907",33.23261,3.93907,952,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW5","REG","VB17NW54","N33.23261 W3.93907",33.23261,3.93907,952,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"WB61NE1","ALF","WB61NE11","N32.70452 W2.29322",32.70452,2.29322,1438,"12/28/2015","December","Messor",0,0,NA,"WT"
"WB61NE1","ALF","WB61NE11","N32.70452 W2.29322",32.70452,2.29322,1438,"12/28/2015","December","Other",NA,0.01112,NA,"WT"
"WB61NE1","ALF","WB61NE11","N32.70452 W2.29322",32.70452,2.29322,1438,"12/28/2015","December","Tenebrionidae Diet",1,0.04203,NA,"WT"
"WB61NE1","ALF","WB61NE11","N32.70452 W2.29322",32.70452,2.29322,1438,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"WB61NE1","ALF","WB61NE13","N32.70403 W2.29272",32.70403,2.29272,1439,"12/28/2015","December","Messor",0,0,NA,"WT"
"WB61NE1","ALF","WB61NE13","N32.70403 W2.29272",32.70403,2.29272,1439,"12/28/2015","December","Other",NA,0.01117,NA,"WT"
"WB61NE1","ALF","WB61NE13","N32.70403 W2.29272",32.70403,2.29272,1439,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"WB61NE1","ALF","WB61NE13","N32.70403 W2.29272",32.70403,2.29272,1439,"12/28/2015","December","Tenebrionidae Other",1,0.0305,NA,"WT"
"WB61NE1","ALF","WB61NE14","N32.70405 W2.29323",32.70405,2.29323,1440,"12/28/2015","December","Messor",0,0,NA,"WT"
"WB61NE1","ALF","WB61NE14","N32.70405 W2.29323",32.70405,2.29323,1440,"12/28/2015","December","Other",NA,0.0046,NA,"WT"
"WB61NE1","ALF","WB61NE14","N32.70405 W2.29323",32.70405,2.29323,1440,"12/28/2015","December","Tenebrionidae Diet",0,0,NA,"WT"
"WB61NE1","ALF","WB61NE14","N32.70405 W2.29323",32.70405,2.29323,1440,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"WB61NE2","ALF","WB61NE21","N32.70424 W2.26634",32.70424,2.26634,1466,"12/28/2015","December","Messor",3,0.00819,NA,"WT"
"WB61NE2","ALF","WB61NE21","N32.70424 W2.26634",32.70424,2.26634,1466,"12/28/2015","December","Other",NA,0.0118,NA,"WT"
"WB61NE2","ALF","WB61NE21","N32.70424 W2.26634",32.70424,2.26634,1466,"12/28/2015","December","Tenebrionidae Diet",2,0.04185,NA,"WT"
"WB61NE2","ALF","WB61NE21","N32.70424 W2.26634",32.70424,2.26634,1466,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"WB61NE2","ALF","WB61NE22","N32.70404 W2.26575",32.70404,2.26575,1465,"12/28/2015","December","Messor",1,0.00047,NA,"WT"
"WB61NE2","ALF","WB61NE22","N32.70404 W2.26575",32.70404,2.26575,1465,"12/28/2015","December","Other",NA,0.05936,NA,"WT"
"WB61NE2","ALF","WB61NE22","N32.70404 W2.26575",32.70404,2.26575,1465,"12/28/2015","December","Tenebrionidae Diet",3,0.19067,NA,"WT"
"WB61NE2","ALF","WB61NE22","N32.70404 W2.26575",32.70404,2.26575,1465,"12/28/2015","December","Tenebrionidae Other",0,0,NA,"WT"
"WB61NE2","ALF","WB61NE24","N32.70392 W2.26623",32.70392,2.26623,1463,"12/28/2015","December","Messor",2,0.0021,NA,"WT"
"WB61NE2","ALF","WB61NE24","N32.70392 W2.26623",32.70392,2.26623,1463,"12/28/2015","December","Other",NA,0.05825,NA,"WT"
"WB61NE2","ALF","WB61NE24","N32.70392 W2.26623",32.70392,2.26623,1463,"12/28/2015","December","Tenebrionidae Diet",3,0.26557,NA,"WT"
