Station,Habitat,Trap code,Coord.,Alt.,Date,Period,Fraction,Number,Dry weights (g),Comments,Status
VB02SE4,ALF,VB02SE44,N32.72434 W4.00026,1305,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB02SE5,EPA,VB02SE51,N32.73640 W3.98738,1271,1/4/2017,December,Messor,0,0,,WT
VB02SE5,EPA,VB02SE51,N32.73640 W3.98738,1271,1/4/2017,December,Other,,0.00043,,WT
VB02SE5,EPA,VB02SE51,N32.73640 W3.98738,1271,1/4/2017,December,Tenebrionidae Diet,0,0,,WT
VB02SE5,EPA,VB02SE51,N32.73640 W3.98738,1271,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB02SE5,EPA,VB02SE52,N32.73637 W3.98682,1271,1/4/2017,December,Messor,0,0,,WT
VB02SE5,EPA,VB02SE52,N32.73637 W3.98682,1271,1/4/2017,December,Other,,0.00528,,WT
VB02SE5,EPA,VB02SE52,N32.73637 W3.98682,1271,1/4/2017,December,Tenebrionidae Diet,1,0.19361,,WT
VB02SE5,EPA,VB02SE52,N32.73637 W3.98682,1271,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB02SE5,EPA,VB02SE53,N32.73590 W3.98689,1271,1/4/2017,December,Messor,0,0,,WT
VB02SE5,EPA,VB02SE53,N32.73590 W3.98689,1271,1/4/2017,December,Other,,0.00471,,WT
VB02SE5,EPA,VB02SE53,N32.73590 W3.98689,1271,1/4/2017,December,Tenebrionidae Diet,0,0,,WT
VB02SE5,EPA,VB02SE53,N32.73590 W3.98689,1271,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB02SE5,EPA,VB02SE54,N32.73597 W3.98743,1269,1/4/2017,December,Messor,0,0,,WT
VB02SE5,EPA,VB02SE54,N32.73597 W3.98743,1269,1/4/2017,December,Other,,0.000194,,WT
VB02SE5,EPA,VB02SE54,N32.73597 W3.98743,1269,1/4/2017,December,Tenebrionidae Diet,2,0.21261,,WT
VB02SE5,EPA,VB02SE54,N32.73597 W3.98743,1269,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE1,REG,VB85SE11,N33.02225 W3.14701,1608,1/4/2017,December,Messor,0,0,,WT
VB85SE1,REG,VB85SE11,N33.02225 W3.14701,1608,1/4/2017,December,Other,,0.00006,,WT
VB85SE1,REG,VB85SE11,N33.02225 W3.14701,1608,1/4/2017,December,Tenebrionidae Diet,0,0,,WT
VB85SE1,REG,VB85SE11,N33.02225 W3.14701,1608,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE1,REG,VB85SE12,N33.02240 W3.14654,1611,1/4/2017,December,Messor,0,0,,WT
VB85SE1,REG,VB85SE12,N33.02240 W3.14654,1611,1/4/2017,December,Other,,0.00034,,WT
VB85SE1,REG,VB85SE12,N33.02240 W3.14654,1611,1/4/2017,December,Tenebrionidae Diet,0,0,,WT
VB85SE1,REG,VB85SE12,N33.02240 W3.14654,1611,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE1,REG,VB85SE13,N33.02195 W3.14638,1611,1/4/2017,December,Messor,0,0,,WT
VB85SE1,REG,VB85SE13,N33.02195 W3.14638,1611,1/4/2017,December,Other,,0.00026,,WT
VB85SE1,REG,VB85SE13,N33.02195 W3.14638,1611,1/4/2017,December,Tenebrionidae Diet,0,0,,WT
VB85SE1,REG,VB85SE13,N33.02195 W3.14638,1611,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE1,REG,VB85SE14,N33.02184 W3.14681,1614,1/4/2017,December,Messor,0,0,,WT
VB85SE1,REG,VB85SE14,N33.02184 W3.14681,1614,1/4/2017,December,Other,,0,,WT
VB85SE1,REG,VB85SE14,N33.02184 W3.14681,1614,1/4/2017,December,Tenebrionidae Diet,0,0,,WT
VB85SE1,REG,VB85SE14,N33.02184 W3.14681,1614,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE2,REG,VB85SE21,N33.02230 W3.12067,1620,1/4/2017,December,Messor,0,0,,WT
VB85SE2,REG,VB85SE21,N33.02230 W3.12067,1620,1/4/2017,December,Other,,0,,WT
VB85SE2,REG,VB85SE21,N33.02230 W3.12067,1620,1/4/2017,December,Tenebrionidae Diet,0,0,,WT
VB85SE2,REG,VB85SE21,N33.02230 W3.12067,1620,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE2,REG,VB85SE22,N33.02235 W3.12014,1622,1/4/2017,December,Messor,0,0,,WT
VB85SE2,REG,VB85SE22,N33.02235 W3.12014,1622,1/4/2017,December,Other,,0.02362,,WT
VB85SE2,REG,VB85SE22,N33.02235 W3.12014,1622,1/4/2017,December,Tenebrionidae Diet,0,0,,WT
VB85SE2,REG,VB85SE22,N33.02235 W3.12014,1622,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE2,REG,VB85SE23,N33.02197 W3.12003,1622,1/4/2017,December,Messor,0,0,,WT
VB85SE2,REG,VB85SE23,N33.02197 W3.12003,1622,1/4/2017,December,Other,,0,,WT
VB85SE2,REG,VB85SE23,N33.02197 W3.12003,1622,1/4/2017,December,Tenebrionidae Diet,0,0,,WT
VB85SE2,REG,VB85SE23,N33.02197 W3.12003,1622,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE2,REG,VB85SE24,N33.02182 W3.12052,1620,1/4/2017,December,Messor,0,0,,WT
VB85SE2,REG,VB85SE24,N33.02182 W3.12052,1620,1/4/2017,December,Other,,0,,WT
VB85SE2,REG,VB85SE24,N33.02182 W3.12052,1620,1/4/2017,December,Tenebrionidae Diet,0,0,,WT
VB85SE2,REG,VB85SE24,N33.02182 W3.12052,1620,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE3,REG,VB85SE31,N32.99997 W3.12066,1627,1/4/2017,December,Messor,1,0.00079,,WT
VB85SE3,REG,VB85SE31,N32.99997 W3.12066,1627,1/4/2017,December,Other,,0.00119,,WT
VB85SE3,REG,VB85SE31,N32.99997 W3.12066,1627,1/4/2017,December,Tenebrionidae Diet,1,0.10625,,WT
VB85SE3,REG,VB85SE31,N32.99997 W3.12066,1627,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE3,REG,VB85SE32,N32.99995 W3.12010,1632,1/4/2017,December,Messor,0,0,,WT
VB85SE3,REG,VB85SE32,N32.99995 W3.12010,1632,1/4/2017,December,Other,,0.00558,,WT
VB85SE3,REG,VB85SE32,N32.99995 W3.12010,1632,1/4/2017,December,Tenebrionidae Diet,1,0.14146,,WT
VB85SE3,REG,VB85SE32,N32.99995 W3.12010,1632,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE3,REG,VB85SE33,N32.99948 W3.12014,1630,1/4/2017,December,Messor,1,0.00124,,WT
VB85SE3,REG,VB85SE33,N32.99948 W3.12014,1630,1/4/2017,December,Other,,0.00051,,WT
VB85SE3,REG,VB85SE33,N32.99948 W3.12014,1630,1/4/2017,December,Tenebrionidae Diet,0,0,,WT
VB85SE3,REG,VB85SE33,N32.99948 W3.12014,1630,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE3,REG,VB85SE34,N32.99953 W3.12060,1626,1/4/2017,December,Messor,1,0.00162,,WT
VB85SE3,REG,VB85SE34,N32.99953 W3.12060,1626,1/4/2017,December,Other,,0.00875,,WT
VB85SE3,REG,VB85SE34,N32.99953 W3.12060,1626,1/4/2017,December,Tenebrionidae Diet,1,0.05195,,WT
VB85SE3,REG,VB85SE34,N32.99953 W3.12060,1626,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE4,REG,VB85SE41,N32.99953 W3.14716,1640,1/4/2017,December,Messor,0,0,,WT
VB85SE4,REG,VB85SE41,N32.99953 W3.14716,1640,1/4/2017,December,Other,,0.0004,,WT
VB85SE4,REG,VB85SE41,N32.99953 W3.14716,1640,1/4/2017,December,Tenebrionidae Diet,1,0.11296,,WT
VB85SE4,REG,VB85SE41,N32.99953 W3.14716,1640,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE4,REG,VB85SE42,N32.99926 W3.14677,1642,1/4/2017,December,Messor,5,0.00568,,WT
VB85SE4,REG,VB85SE42,N32.99926 W3.14677,1642,1/4/2017,December,Other,,0.00137,,WT
VB85SE4,REG,VB85SE42,N32.99926 W3.14677,1642,1/4/2017,December,Tenebrionidae Diet,1,0.09856,,WT
VB85SE4,REG,VB85SE42,N32.99926 W3.14677,1642,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE4,REG,VB85SE43,N32.99884 W3.14708,1643,1/4/2017,December,Messor,2,0.00182,,WT
VB85SE4,REG,VB85SE43,N32.99884 W3.14708,1643,1/4/2017,December,Other,,0.00045,,WT
VB85SE4,REG,VB85SE43,N32.99884 W3.14708,1643,1/4/2017,December,Tenebrionidae Diet,0,0,,WT
VB85SE4,REG,VB85SE43,N32.99884 W3.14708,1643,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE4,REG,VB85SE44,N32.99907 W3.14739,1637,1/4/2017,December,Messor,0,0,,WT
VB85SE4,REG,VB85SE44,N32.99907 W3.14739,1637,1/4/2017,December,Other,,0.00065,,WT
VB85SE4,REG,VB85SE44,N32.99907 W3.14739,1637,1/4/2017,December,Tenebrionidae Diet,1,0.08264,,WT
VB85SE4,REG,VB85SE44,N32.99907 W3.14739,1637,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE5,REG,VB85SE51,N33.01084 W3.13399,1624,1/4/2017,December,Messor,2,0.00164,,WT
VB85SE5,REG,VB85SE51,N33.01084 W3.13399,1624,1/4/2017,December,Other,,0.00252,,WT
VB85SE5,REG,VB85SE51,N33.01084 W3.13399,1624,1/4/2017,December,Tenebrionidae Diet,0,0,,WT
VB85SE5,REG,VB85SE51,N33.01084 W3.13399,1624,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE5,REG,VB85SE52,N33.01053 W3.13369,1623,1/4/2017,December,Messor,0,0,,WT
VB85SE5,REG,VB85SE52,N33.01053 W3.13369,1623,1/4/2017,December,Other,,0.00329,,WT
VB85SE5,REG,VB85SE52,N33.01053 W3.13369,1623,1/4/2017,December,Tenebrionidae Diet,0,0,,WT
VB85SE5,REG,VB85SE52,N33.01053 W3.13369,1623,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE5,REG,VB85SE53,N33.01022 W3.13411,1625,1/4/2017,December,Messor,0,0,,WT
VB85SE5,REG,VB85SE53,N33.01022 W3.13411,1625,1/4/2017,December,Other,,0,,WT
VB85SE5,REG,VB85SE53,N33.01022 W3.13411,1625,1/4/2017,December,Tenebrionidae Diet,1,0.10323,,WT
VB85SE5,REG,VB85SE53,N33.01022 W3.13411,1625,1/4/2017,December,Tenebrionidae Other,0,0,,WT
VB85SE5,REG,VB85SE54,N33.01048 W3.13434,1627,1/4/2017,December,Messor,0,0,,WT
VB85SE5,REG,VB85SE54,N33.01048 W3.13434,1627,1/4/2017,December,Other,,0.00331,,WT
VB85SE5,REG,VB85SE54,N33.01048 W3.13434,1627,1/4/2017,December,Tenebrionidae Diet,0,0,,WT
VB85SE5,REG,VB85SE54,N33.01048 W3.13434,1627,1/4/2017,December,Tenebrionidae Other,0,0,,WT
BOUEX1,EPA,BOUEX11,N32.41994 W2.25883,1051,1/5/2017,December,Messor,0,0,,BP
BOUEX1,EPA,BOUEX11,N32.41994 W2.25883,1051,1/5/2017,December,Other,,0.00256,,BP
BOUEX1,EPA,BOUEX11,N32.41994 W2.25883,1051,1/5/2017,December,Tenebrionidae Diet,0,0,,BP
BOUEX1,EPA,BOUEX11,N32.41994 W2.25883,1051,1/5/2017,December,Tenebrionidae Other,0,0,,BP
BOUEX1,EPA,BOUEX12,N32.41990 W2.25830,1049,1/5/2017,December,Messor,1,0.00078,,WT
BOUEX1,EPA,BOUEX12,N32.41990 W2.25830,1049,1/5/2017,December,Other,,0.00089,,WT
BOUEX1,EPA,BOUEX12,N32.41990 W2.25830,1049,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
BOUEX1,EPA,BOUEX12,N32.41990 W2.25830,1049,1/5/2017,December,Tenebrionidae Other,0,0,,WT
BOUEX1,EPA,BOUEX13,N32.41944 W2.25832,1051,1/5/2017,December,Messor,0,0,,WT
BOUEX1,EPA,BOUEX13,N32.41944 W2.25832,1051,1/5/2017,December,Other,,0.0015,,WT
BOUEX1,EPA,BOUEX13,N32.41944 W2.25832,1051,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
BOUEX1,EPA,BOUEX13,N32.41944 W2.25832,1051,1/5/2017,December,Tenebrionidae Other,0,0,,WT
BOUEX1,EPA,BOUEX14,N32.41946 W2.25882,1051,1/5/2017,December,Messor,0,0,,WT
BOUEX1,EPA,BOUEX14,N32.41946 W2.25882,1051,1/5/2017,December,Other,,0.00097,,WT
BOUEX1,EPA,BOUEX14,N32.41946 W2.25882,1051,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
BOUEX1,EPA,BOUEX14,N32.41946 W2.25882,1051,1/5/2017,December,Tenebrionidae Other,0,0,,WT
BOUEX2,EPA,BOUEX21,N32.42931 W2.27659,1052,1/5/2017,December,Messor,1,0.00123,,WT
BOUEX2,EPA,BOUEX21,N32.42931 W2.27659,1052,1/5/2017,December,Other,,0.00096,,WT
BOUEX2,EPA,BOUEX21,N32.42931 W2.27659,1052,1/5/2017,December,Tenebrionidae Diet,1,0.02466,,WT
BOUEX2,EPA,BOUEX21,N32.42931 W2.27659,1052,1/5/2017,December,Tenebrionidae Other,0,0,,WT
BOUEX2,EPA,BOUEX22,N32.42931 W2.27604,1053,1/5/2017,December,Messor,0,0,,WT
BOUEX2,EPA,BOUEX22,N32.42931 W2.27604,1053,1/5/2017,December,Other,,0.0015,,WT
BOUEX2,EPA,BOUEX22,N32.42931 W2.27604,1053,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
BOUEX2,EPA,BOUEX22,N32.42931 W2.27604,1053,1/5/2017,December,Tenebrionidae Other,0,0,,WT
BOUEX2,EPA,BOUEX23,N32.42872 W2.27595,1049,1/5/2017,December,Messor,0,0,,WT
BOUEX2,EPA,BOUEX23,N32.42872 W2.27595,1049,1/5/2017,December,Other,,0.00058,,WT
BOUEX2,EPA,BOUEX23,N32.42872 W2.27595,1049,1/5/2017,December,Tenebrionidae Diet,1,0.03706,,WT
BOUEX2,EPA,BOUEX23,N32.42872 W2.27595,1049,1/5/2017,December,Tenebrionidae Other,0,0,,WT
BOUEX2,EPA,BOUEX24,N32.42885 W2.27658,1051,1/5/2017,December,Messor,0,0,,WT
BOUEX2,EPA,BOUEX24,N32.42885 W2.27658,1051,1/5/2017,December,Other,,0.00138,,WT
BOUEX2,EPA,BOUEX24,N32.42885 W2.27658,1051,1/5/2017,December,Tenebrionidae Diet,1,0.02222,,WT
BOUEX2,EPA,BOUEX24,N32.42885 W2.27658,1051,1/5/2017,December,Tenebrionidae Other,0,0,,WT
BOUIN1,EPA,BOUIN11,N32.41454 W2.27271,1050,1/5/2017,December,Messor,0,0,,WT
BOUIN1,EPA,BOUIN11,N32.41454 W2.27271,1050,1/5/2017,December,Other,,0.01641,,WT
BOUIN1,EPA,BOUIN11,N32.41454 W2.27271,1050,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
BOUIN1,EPA,BOUIN11,N32.41454 W2.27271,1050,1/5/2017,December,Tenebrionidae Other,0,0,,WT
BOUIN1,EPA,BOUIN12,N32.41452 W2.27212,1051,1/5/2017,December,Messor,0,0,,WT
BOUIN1,EPA,BOUIN12,N32.41452 W2.27212,1051,1/5/2017,December,Other,,0.00181,,WT
BOUIN1,EPA,BOUIN12,N32.41452 W2.27212,1051,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
BOUIN1,EPA,BOUIN12,N32.41452 W2.27212,1051,1/5/2017,December,Tenebrionidae Other,0,0,,WT
BOUIN1,EPA,BOUIN13,N32.41419 W2.27210,1052,1/5/2017,December,Messor,9,0.00637,,WT
BOUIN1,EPA,BOUIN13,N32.41419 W2.27210,1052,1/5/2017,December,Other,,0.0107,,WT
BOUIN1,EPA,BOUIN13,N32.41419 W2.27210,1052,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
BOUIN1,EPA,BOUIN13,N32.41419 W2.27210,1052,1/5/2017,December,Tenebrionidae Other,0,0,,WT
BOUIN1,EPA,BOUIN14,N32.41410 W2.27261,1051,1/5/2017,December,Messor,1,0.00046,,WT
BOUIN1,EPA,BOUIN14,N32.41410 W2.27261,1051,1/5/2017,December,Other,,0.00723,,WT
BOUIN1,EPA,BOUIN14,N32.41410 W2.27261,1051,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
BOUIN1,EPA,BOUIN14,N32.41410 W2.27261,1051,1/5/2017,December,Tenebrionidae Other,0,0,,WT
BOUIN2,EPA,BOUIN21,N32.41817 W2.27557,1050,1/5/2017,December,Messor,1,0.00161,,WT
BOUIN2,EPA,BOUIN21,N32.41817 W2.27557,1050,1/5/2017,December,Other,,0.00121,,WT
BOUIN2,EPA,BOUIN21,N32.41817 W2.27557,1050,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
BOUIN2,EPA,BOUIN21,N32.41817 W2.27557,1050,1/5/2017,December,Tenebrionidae Other,0,0,,WT
BOUIN2,EPA,BOUIN22,N32.41812 W2.27504,1050,1/5/2017,December,Messor,0,0,,WT
BOUIN2,EPA,BOUIN22,N32.41812 W2.27504,1050,1/5/2017,December,Other,,0.00294,,WT
BOUIN2,EPA,BOUIN22,N32.41812 W2.27504,1050,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
BOUIN2,EPA,BOUIN22,N32.41812 W2.27504,1050,1/5/2017,December,Tenebrionidae Other,0,0,,WT
BOUIN2,EPA,BOUIN23,N32.41768 W2.27508,1053,1/5/2017,December,Messor,0,0,,WT
BOUIN2,EPA,BOUIN23,N32.41768 W2.27508,1053,1/5/2017,December,Other,,0.00736,,WT
BOUIN2,EPA,BOUIN23,N32.41768 W2.27508,1053,1/5/2017,December,Tenebrionidae Diet,1,0.03616,,WT
BOUIN2,EPA,BOUIN23,N32.41768 W2.27508,1053,1/5/2017,December,Tenebrionidae Other,0,0,,WT
BOUIN2,EPA,BOUIN24,N32.41773 W2.27560,1051,1/5/2017,December,Messor,0,0,,WT
BOUIN2,EPA,BOUIN24,N32.41773 W2.27560,1051,1/5/2017,December,Other,,0.00089,,WT
BOUIN2,EPA,BOUIN24,N32.41773 W2.27560,1051,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
BOUIN2,EPA,BOUIN24,N32.41773 W2.27560,1051,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISEX1,REG,MISEX11,N33.01810 W4.11342,997,1/5/2017,December,Messor,0,0,,WT
MISEX1,REG,MISEX11,N33.01810 W4.11342,997,1/5/2017,December,Other,,0.00596,,WT
MISEX1,REG,MISEX11,N33.01810 W4.11342,997,1/5/2017,December,Tenebrionidae Diet,2,0.09797,,WT
MISEX1,REG,MISEX11,N33.01810 W4.11342,997,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISEX1,REG,MISEX12,N33.01805 W4.11290,995,1/5/2017,December,Messor,0,0,,WT
MISEX1,REG,MISEX12,N33.01805 W4.11290,995,1/5/2017,December,Other,,0.00028,,WT
MISEX1,REG,MISEX12,N33.01805 W4.11290,995,1/5/2017,December,Tenebrionidae Diet,1,0.04143,,WT
MISEX1,REG,MISEX12,N33.01805 W4.11290,995,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISEX1,REG,MISEX13,N33.01762 W4.11290,995,1/5/2017,December,Messor,0,0,,WT
MISEX1,REG,MISEX13,N33.01762 W4.11290,995,1/5/2017,December,Other,,0.01046,,WT
MISEX1,REG,MISEX13,N33.01762 W4.11290,995,1/5/2017,December,Tenebrionidae Diet,1,0.02891,,WT
MISEX1,REG,MISEX13,N33.01762 W4.11290,995,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISEX1,REG,MISEX14,N33.01764 W4.11343,995,1/5/2017,December,Messor,0,0,,WT
MISEX1,REG,MISEX14,N33.01764 W4.11343,995,1/5/2017,December,Other,,0.002,,WT
MISEX1,REG,MISEX14,N33.01764 W4.11343,995,1/5/2017,December,Tenebrionidae Diet,1,0.0179,,WT
MISEX1,REG,MISEX14,N33.01764 W4.11343,995,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISEX2,REG,MISEX21,N33.01910 W4.08049,967,1/5/2017,December,Messor,0,0,,WT
MISEX2,REG,MISEX21,N33.01910 W4.08049,967,1/5/2017,December,Other,,0.00793,,WT
MISEX2,REG,MISEX21,N33.01910 W4.08049,967,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
MISEX2,REG,MISEX21,N33.01910 W4.08049,967,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISEX2,REG,MISEX22,N33.01914 W4.08004,967,1/5/2017,December,Messor,2,0.00425,,WT
MISEX2,REG,MISEX22,N33.01914 W4.08004,967,1/5/2017,December,Other,,0.01078,,WT
MISEX2,REG,MISEX22,N33.01914 W4.08004,967,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
MISEX2,REG,MISEX22,N33.01914 W4.08004,967,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISEX2,REG,MISEX23,N33.01870 W4.08002,966,1/5/2017,December,Messor,0,0,,WT
MISEX2,REG,MISEX23,N33.01870 W4.08002,966,1/5/2017,December,Other,,0.00027,,WT
MISEX2,REG,MISEX23,N33.01870 W4.08002,966,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
MISEX2,REG,MISEX23,N33.01870 W4.08002,966,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISEX2,REG,MISEX24,N33.01865 W4.08050,965,1/5/2017,December,Messor,0,0,,WT
MISEX2,REG,MISEX24,N33.01865 W4.08050,965,1/5/2017,December,Other,,0.00095,,WT
MISEX2,REG,MISEX24,N33.01865 W4.08050,965,1/5/2017,December,Tenebrionidae Diet,1,0.02675,,WT
MISEX2,REG,MISEX24,N33.01865 W4.08050,965,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISEX3,REG,MISEX31,N33.00697 W4.12327,1014,1/5/2017,December,Messor,,,Jar disappeared,NWT
MISEX3,REG,MISEX31,N33.00697 W4.12327,1014,1/5/2017,December,Other,,,Jar disappeared,NWT
MISEX3,REG,MISEX31,N33.00697 W4.12327,1014,1/5/2017,December,Tenebrionidae Diet,,,Jar disappeared,NWT
MISEX3,REG,MISEX31,N33.00697 W4.12327,1014,1/5/2017,December,Tenebrionidae Other,,,Jar disappeared,NWT
MISEX3,REG,MISEX32,N33.00703 W4.12274,1012,1/5/2017,December,Messor,,,Jar disappeared,NWT
MISEX3,REG,MISEX32,N33.00703 W4.12274,1012,1/5/2017,December,Other,,,Jar disappeared,NWT
MISEX3,REG,MISEX32,N33.00703 W4.12274,1012,1/5/2017,December,Tenebrionidae Diet,,,Jar disappeared,NWT
MISEX3,REG,MISEX32,N33.00703 W4.12274,1012,1/5/2017,December,Tenebrionidae Other,,,Jar disappeared,NWT
MISEX3,REG,MISEX33,N33.00659 W4.12274,1012,1/5/2017,December,Messor,4,0.01014,,WT
MISEX3,REG,MISEX33,N33.00659 W4.12274,1012,1/5/2017,December,Other,,0.0024,,WT
MISEX3,REG,MISEX33,N33.00659 W4.12274,1012,1/5/2017,December,Tenebrionidae Diet,4,0.11931,,WT
MISEX3,REG,MISEX33,N33.00659 W4.12274,1012,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISEX3,REG,MISEX34,N33.00664 W4.12322,1013,1/5/2017,December,Messor,0,0,,NWT
MISEX3,REG,MISEX34,N33.00664 W4.12322,1013,1/5/2017,December,Other,,0.04252,,NWT
MISEX3,REG,MISEX34,N33.00664 W4.12322,1013,1/5/2017,December,Tenebrionidae Diet,0,0,,NWT
MISEX3,REG,MISEX34,N33.00664 W4.12322,1013,1/5/2017,December,Tenebrionidae Other,0,0,,NWT
MISEX4,REG,MISEX41,N32.99284 W4.10376,969,1/5/2017,December,Messor,0,0,,WT
MISEX4,REG,MISEX41,N32.99284 W4.10376,969,1/5/2017,December,Other,,0.01441,,WT
MISEX4,REG,MISEX41,N32.99284 W4.10376,969,1/5/2017,December,Tenebrionidae Diet,1,0.04412,,WT
MISEX4,REG,MISEX41,N32.99284 W4.10376,969,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISEX4,REG,MISEX42,N32.99280 W4.10326,966,1/5/2017,December,Messor,0,0,,WT
MISEX4,REG,MISEX42,N32.99280 W4.10326,966,1/5/2017,December,Other,,0,,WT
MISEX4,REG,MISEX42,N32.99280 W4.10326,966,1/5/2017,December,Tenebrionidae Diet,1,0.18018,,WT
MISEX4,REG,MISEX42,N32.99280 W4.10326,966,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISEX4,REG,MISEX43,N32.99238 W4.10326,966,1/5/2017,December,Messor,0,0,,WT
MISEX4,REG,MISEX43,N32.99238 W4.10326,966,1/5/2017,December,Other,,0.01125,,WT
MISEX4,REG,MISEX43,N32.99238 W4.10326,966,1/5/2017,December,Tenebrionidae Diet,1,0.26225,,WT
MISEX4,REG,MISEX43,N32.99238 W4.10326,966,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISEX4,REG,MISEX44,N32.99241 W4.10377,969,1/5/2017,December,Messor,0,0,,WT
MISEX4,REG,MISEX44,N32.99241 W4.10377,969,1/5/2017,December,Other,,0.0039,,WT
MISEX4,REG,MISEX44,N32.99241 W4.10377,969,1/5/2017,December,Tenebrionidae Diet,1,0.02618,,WT
MISEX4,REG,MISEX44,N32.99241 W4.10377,969,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISIN1,REG,MISIN11,N33.01407 W4.09340,965,1/5/2017,December,Messor,0,0,,WT
MISIN1,REG,MISIN11,N33.01407 W4.09340,965,1/5/2017,December,Other,,0.00407,,WT
MISIN1,REG,MISIN11,N33.01407 W4.09340,965,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
MISIN1,REG,MISIN11,N33.01407 W4.09340,965,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISIN1,REG,MISIN12,N33.01411 W4.09291,964,1/5/2017,December,Messor,0,0,,WT
MISIN1,REG,MISIN12,N33.01411 W4.09291,964,1/5/2017,December,Other,,0.0191,,WT
MISIN1,REG,MISIN12,N33.01411 W4.09291,964,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
MISIN1,REG,MISIN12,N33.01411 W4.09291,964,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISIN1,REG,MISIN13,N33.01369 W4.09287,966,1/5/2017,December,Messor,1,0.00081,,WT
MISIN1,REG,MISIN13,N33.01369 W4.09287,966,1/5/2017,December,Other,,0.0055,,WT
MISIN1,REG,MISIN13,N33.01369 W4.09287,966,1/5/2017,December,Tenebrionidae Diet,1,0.04325,,WT
MISIN1,REG,MISIN13,N33.01369 W4.09287,966,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISIN1,REG,MISIN14,N33.01367 W4.09338,965,1/5/2017,December,Messor,1,0.00237,,WT
MISIN1,REG,MISIN14,N33.01367 W4.09338,965,1/5/2017,December,Other,,0.00366,,WT
MISIN1,REG,MISIN14,N33.01367 W4.09338,965,1/5/2017,December,Tenebrionidae Diet,1,0.00591,,WT
MISIN1,REG,MISIN14,N33.01367 W4.09338,965,1/5/2017,December,Tenebrionidae Other,0,0,,WT
MISIN2,REG,MISIN21,N33.01186 W4.08361,953,1/5/2017,December,Messor,0,0,,WT
MISIN2,REG,MISIN21,N33.01186 W4.08361,953,1/5/2017,December,Other,,0.00357,,WT
MISIN2,REG,MISIN21,N33.01186 W4.08361,953,1/5/2017,December,Tenebrionidae Diet,0,0,,WT
