"Station","Lat","Lon","Year","Season","Alive","Dead","Ground","Unknown","Sum.not.unknown","GridSize","F_alive","F_dead","F_veg","F_ground","Habitat"
"WB61NE3",32.68553,-2.25491,2019,"Summer",14,263,765,38,1042,1080,0.013435701,0.252399232,0.265834933,0.734165067,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2019,"Fall",6,193,827,54,1026,1080,0.005847953,0.188109162,0.193957115,0.806042885,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2019,"Winter",10,200,856,14,1066,1080,0.009380863,0.187617261,0.196998124,0.803001876,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2020,"Spring",29,274,749,28,1052,1080,0.02756654,0.260456274,0.288022814,0.711977186,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2020,"Summer",7,222,814,37,1043,1080,0.006711409,0.212847555,0.219558965,0.780441035,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2020,"Fall",0,297,754,29,1051,1080,0,0.282588011,0.282588011,0.717411989,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2020,"Winter",0,246,806,28,1052,1080,0,0.233840304,0.233840304,0.766159696,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2021,"Spring",27,194,826,33,1047,1080,0.025787966,0.185291309,0.211079274,0.788920726,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2021,"Summer",34,210,804,32,1048,1080,0.032442748,0.200381679,0.232824427,0.767175573,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2021,"Fall",35,203,815,27,1053,1080,0.033238367,0.192782526,0.226020893,0.773979107,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2021,"Winter",24,230,804,22,1058,1080,0.02268431,0.217391304,0.240075614,0.759924386,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2022,"Spring",5,226,809,40,1040,1080,0.004807692,0.217307692,0.222115385,0.777884615,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2022,"Summer",3,229,817,31,1049,1080,0.002859867,0.218303146,0.221163012,0.778836988,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2022,"Fall",28,215,793,44,1036,1080,0.027027027,0.207528958,0.234555985,0.765444015,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2022,"Winter",14,341,808,47,1163,1210,0.012037833,0.293207223,0.305245056,0.694754944,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2023,"Spring",1,164,898,17,1063,1080,0.000940734,0.154280339,0.155221072,0.844778928,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2023,"Summer",9,193,850,28,1052,1080,0.008555133,0.183460076,0.192015209,0.807984791,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2023,"Fall",0,187,865,28,1052,1080,0,0.177756654,0.177756654,0.822243346,"Macrochloa steppe"
"WB61NE3",32.68553,-2.25491,2023,"Winter",0,164,890,26,1054,1080,0,0.155597723,0.155597723,0.844402277,"Macrochloa steppe"
"WB61NE4",32.68225,-2.29274,2016,"Spring",1,57,301,1,359,360,0.002785515,0.158774373,0.161559889,0.838440111,"Macrochloa steppe"
"WB61NE4",32.68225,-2.29274,2016,"Summer",0,66,291,3,357,360,0,0.18487395,0.18487395,0.81512605,"Macrochloa steppe"
"WB61NE4",32.68225,-2.29274,2016,"Fall",1,66,291,2,358,360,0.002793296,0.184357542,0.187150838,0.812849162,"Macrochloa steppe"
"WB61NE4",32.68225,-2.29274,2016,"Winter",1,62,291,6,354,360,0.002824859,0.175141243,0.177966102,0.822033898,"Macrochloa steppe"
"WB61NE4",32.68225,-2.29274,2017,"Spring",59,111,528,22,698,720,0.084527221,0.159025788,0.243553009,0.756446991,"Macrochloa steppe"
"WB61NE4",32.68225,-2.29274,2017,"Summer",50,104,546,20,700,720,0.071428571,0.148571429,0.22,0.78,"Macrochloa steppe"
"WB61NE4",32.68225,-2.29274,2017,"Fall",27,151,516,26,694,720,0.038904899,0.217579251,0.25648415,0.74351585,"Macrochloa steppe"
"WB61NE4",32.68225,-2.29274,2017,"Winter",22,155,528,15,705,720,0.031205674,0.219858156,0.25106383,0.74893617,"Macrochloa steppe"
"WB61NE4",32.68225,-2.29274,2018,"Spring",14,193,844,29,1051,1080,0.013320647,0.183634634,0.196955281,0.803044719,"Macrochloa steppe"
"WB61NE4",32.68225,-2.29274,2018,"Summer",40,376,1316,68,1732,1800,0.023094688,0.217090069,0.240184758,0.759815242,"Macrochloa steppe"
"WB61NE4",32.68225,-2.29274,2018,"Fall",38,222,786,34,1046,1080,0.036328872,0.212237094,0.248565966,0.751434034,"Macrochloa steppe"
"WB61NE4",32.68225,-2.29274,2018,"Winter",128,180,712,60,1020,1080,0.125490196,0.176470588,0.301960784,0.698039216,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2019,"Spring",132,131,777,40,1040,1080,0.126923077,0.125961538,0.252884615,0.747115385,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2019,"Summer",22,182,849,27,1053,1080,0.020892688,0.172839506,0.193732194,0.806267806,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2019,"Fall",24,203,796,57,1023,1080,0.023460411,0.198435973,0.221896383,0.778103617,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2019,"Winter",24,191,846,19,1061,1080,0.02262017,0.18001885,0.20263902,0.79736098,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2020,"Spring",12,221,824,23,1057,1080,0.011352886,0.209082308,0.220435194,0.779564806,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2020,"Summer",8,139,902,31,1049,1080,0.007626311,0.13250715,0.14013346,0.85986654,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2020,"Fall",0,252,801,27,1053,1080,0,0.239316239,0.239316239,0.760683761,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2020,"Winter",0,250,788,42,1038,1080,0,0.240847784,0.240847784,0.759152216,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2021,"Spring",13,173,869,25,1055,1080,0.012322275,0.163981043,0.176303318,0.823696682,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2021,"Summer",21,173,858,28,1052,1080,0.019961977,0.164448669,0.184410646,0.815589354,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2021,"Fall",13,167,882,18,1062,1080,0.012241055,0.157250471,0.169491525,0.830508475,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2021,"Winter",12,192,828,48,1032,1080,0.011627907,0.186046512,0.197674419,0.802325581,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2022,"Spring",1,174,878,27,1053,1080,0.000949668,0.165242165,0.166191833,0.833808167,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2022,"Summer",0,137,902,41,1039,1080,0,0.131857555,0.131857555,0.868142445,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2022,"Fall",0,130,918,32,1048,1080,0,0.124045802,0.124045802,0.875954198,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2022,"Winter",1,144,902,33,1047,1080,0.00095511,0.137535817,0.138490926,0.861509074,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2023,"Spring",0,153,908,19,1061,1080,0,0.144203582,0.144203582,0.855796418,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2023,"Summer",2,207,848,23,1057,1080,0.001892148,0.195837275,0.197729423,0.802270577,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2023,"Fall",0,139,922,19,1061,1080,0,0.131008483,0.131008483,0.868991517,"Macrochloa steppe"
"WB61NE4",32.687,-2.30134,2023,"Winter",0,145,900,35,1045,1080,0,0.138755981,0.138755981,0.861244019,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2016,"Spring",1,47,311,1,359,360,0.002785515,0.13091922,0.133704735,0.866295265,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2016,"Summer",3,45,311,1,359,360,0.008356546,0.125348189,0.133704735,0.866295265,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2016,"Fall",0,44,315,1,359,360,0,0.122562674,0.122562674,0.877437326,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2016,"Winter",0,28,331,1,359,360,0,0.077994429,0.077994429,0.922005571,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2017,"Spring",118,98,482,22,698,720,0.169054441,0.140401146,0.309455587,0.690544413,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2017,"Summer",49,136,515,20,700,720,0.07,0.194285714,0.264285714,0.735714286,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2017,"Fall",17,223,451,29,691,720,0.024602026,0.322720695,0.347322721,0.652677279,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2017,"Winter",7,192,514,7,713,720,0.009817672,0.269284712,0.279102384,0.720897616,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2018,"Spring",30,233,785,32,1048,1080,0.028625954,0.222328244,0.250954198,0.749045802,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2018,"Summer",35,284,1414,67,1733,1800,0.020196192,0.163877669,0.18407386,0.81592614,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2018,"Fall",74,167,800,39,1041,1080,0.071085495,0.160422671,0.231508165,0.768491835,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2018,"Winter",215,165,647,53,1027,1080,0.209347614,0.160662123,0.370009737,0.629990263,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2019,"Spring",186,161,654,79,1001,1080,0.185814186,0.160839161,0.346653347,0.653346653,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2019,"Summer",16,302,729,33,1047,1080,0.015281757,0.288443171,0.303724928,0.696275072,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2019,"Fall",17,184,827,52,1028,1080,0.016536965,0.178988327,0.195525292,0.804474708,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2019,"Winter",31,299,722,28,1052,1080,0.029467681,0.284220532,0.313688213,0.686311787,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2020,"Spring",24,230,796,30,1050,1080,0.022857143,0.219047619,0.241904762,0.758095238,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2020,"Summer",6,168,870,36,1044,1080,0.005747126,0.16091954,0.166666667,0.833333333,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2020,"Fall",0,280,772,28,1052,1080,0,0.266159696,0.266159696,0.733840304,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2020,"Winter",0,254,801,25,1055,1080,0,0.240758294,0.240758294,0.759241706,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2021,"Spring",29,147,884,20,1060,1080,0.027358491,0.138679245,0.166037736,0.833962264,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2021,"Summer",19,199,823,39,1041,1080,0.018251681,0.191162344,0.209414025,0.790585975,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2021,"Fall",26,176,849,29,1051,1080,0.024738344,0.167459562,0.192197907,0.807802093,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2021,"Winter",7,159,883,31,1049,1080,0.006673022,0.151572927,0.158245949,0.841754051,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2022,"Spring",5,173,880,22,1058,1080,0.004725898,0.163516068,0.168241966,0.831758034,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2022,"Summer",4,110,930,36,1044,1080,0.003831418,0.105363985,0.109195402,0.890804598,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2022,"Fall",9,211,827,33,1047,1080,0.008595989,0.201528176,0.210124164,0.789875836,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2022,"Winter",2,162,891,25,1055,1080,0.001895735,0.153554502,0.155450237,0.844549763,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2023,"Spring",0,147,906,27,1053,1080,0,0.13960114,0.13960114,0.86039886,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2023,"Summer",3,185,863,29,1051,1080,0.002854424,0.176022835,0.17887726,0.82112274,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2023,"Fall",0,156,903,21,1059,1080,0,0.147308782,0.147308782,0.852691218,"Macrochloa steppe"
"WB61NE5",32.69308,-2.27949,2023,"Winter",0,145,914,21,1059,1080,0,0.136921624,0.136921624,0.863078376,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2016,"Spring",4,39,316,1,359,360,0.011142061,0.108635097,0.119777159,0.880222841,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2016,"Summer",2,35,317,6,354,360,0.005649718,0.098870056,0.104519774,0.895480226,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2016,"Fall",4,86,268,2,358,360,0.011173184,0.240223464,0.251396648,0.748603352,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2016,"Winter",0,28,328,4,356,360,0,0.078651685,0.078651685,0.921348315,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2017,"Spring",52,82,571,15,705,720,0.073758865,0.116312057,0.190070922,0.809929078,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2017,"Summer",63,87,550,20,700,720,0.09,0.124285714,0.214285714,0.785714286,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2017,"Fall",59,117,515,29,691,720,0.085383502,0.169319826,0.254703329,0.745296671,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2017,"Winter",73,133,505,9,711,720,0.102672293,0.187060478,0.289732771,0.710267229,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2018,"Spring",27,187,817,49,1031,1080,0.026188167,0.181377304,0.20756547,0.79243453,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2018,"Summer",105,348,1293,54,1746,1800,0.060137457,0.199312715,0.259450172,0.740549828,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2018,"Fall",72,160,822,26,1054,1080,0.068311195,0.151802657,0.220113852,0.779886148,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2018,"Winter",131,177,725,47,1033,1080,0.126815102,0.171345595,0.298160697,0.701839303,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2019,"Spring",45,112,882,41,1039,1080,0.043310876,0.107795958,0.151106833,0.848893167,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2019,"Summer",23,171,848,38,1042,1080,0.022072937,0.164107486,0.186180422,0.813819578,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2019,"Fall",21,109,937,13,1067,1080,0.01968135,0.102155576,0.121836926,0.878163074,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2019,"Winter",52,134,865,29,1051,1080,0.049476689,0.127497621,0.17697431,0.82302569,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2020,"Spring",44,150,857,29,1051,1080,0.041864891,0.142721218,0.184586108,0.815413892,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2020,"Summer",21,131,883,45,1035,1080,0.020289855,0.126570048,0.146859903,0.853140097,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2020,"Fall",34,202,798,46,1034,1080,0.032882012,0.195357834,0.228239845,0.771760155,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2020,"Winter",31,223,801,25,1055,1080,0.029383886,0.211374408,0.240758294,0.759241706,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2021,"Spring",7,190,861,22,1058,1080,0.006616257,0.179584121,0.186200378,0.813799622,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2021,"Summer",31,159,846,44,1036,1080,0.02992278,0.153474903,0.183397683,0.816602317,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2021,"Fall",19,166,849,46,1034,1080,0.018375242,0.160541586,0.178916828,0.821083172,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2021,"Winter",1,153,893,33,1047,1080,0.00095511,0.146131805,0.147086915,0.852913085,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2022,"Spring",0,115,927,38,1042,1080,0,0.110364683,0.110364683,0.889635317,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2022,"Summer",1,138,907,34,1046,1080,0.000956023,0.131931166,0.132887189,0.867112811,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2022,"Fall",3,119,934,24,1056,1080,0.002840909,0.112689394,0.115530303,0.884469697,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2022,"Winter",8,167,893,12,1068,1080,0.007490637,0.156367041,0.163857678,0.836142322,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2023,"Spring",11,194,848,27,1053,1080,0.010446344,0.184235518,0.194681861,0.805318139,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2023,"Summer",10,121,923,26,1054,1080,0.009487666,0.114800759,0.124288425,0.875711575,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2023,"Fall",0,102,964,14,1066,1080,0,0.095684803,0.095684803,0.904315197,"Macrochloa steppe"
"WC24NE1",33.87822,-2.71555,2023,"Winter",1,86,976,17,1063,1080,0.000940734,0.080903104,0.081843838,0.918156162,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2016,"Spring",25,28,305,2,358,360,0.069832402,0.078212291,0.148044693,0.851955307,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2016,"Summer",11,67,276,6,354,360,0.031073446,0.189265537,0.220338983,0.779661017,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2016,"Fall",0,35,323,2,358,360,0,0.097765363,0.097765363,0.902234637,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2016,"Winter",0,35,319,6,354,360,0,0.098870056,0.098870056,0.901129944,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2017,"Spring",50,83,574,13,707,720,0.070721358,0.117397454,0.188118812,0.811881188,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2017,"Summer",36,87,566,31,689,720,0.052249637,0.126269956,0.178519594,0.821480406,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2017,"Fall",34,84,585,17,703,720,0.048364154,0.119487909,0.167852063,0.832147937,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2017,"Winter",26,92,590,12,708,720,0.036723164,0.129943503,0.166666667,0.833333333,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2018,"Spring",32,184,829,48,1045,1093,0.03062201,0.176076555,0.206698565,0.793301435,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2018,"Summer",85,289,1365,61,1739,1800,0.048878666,0.166187464,0.21506613,0.78493387,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2018,"Fall",99,150,800,31,1049,1080,0.094375596,0.142993327,0.237368923,0.762631077,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2018,"Winter",90,122,832,36,1044,1080,0.086206897,0.116858238,0.203065134,0.796934866,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2019,"Spring",51,160,824,71,1035,1106,0.049275362,0.154589372,0.203864734,0.796135266,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2019,"Summer",30,159,839,52,1028,1080,0.029182879,0.154669261,0.18385214,0.81614786,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2019,"Fall",23,168,838,51,1029,1080,0.022351798,0.163265306,0.185617104,0.814382896,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2019,"Winter",34,137,881,28,1052,1080,0.032319392,0.130228137,0.162547529,0.837452471,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2020,"Spring",47,81,924,28,1052,1080,0.044676806,0.076996198,0.121673004,0.878326996,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2020,"Summer",33,96,919,32,1048,1080,0.03148855,0.091603053,0.123091603,0.876908397,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2020,"Fall",18,211,814,37,1043,1080,0.01725791,0.202301055,0.219558965,0.780441035,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2020,"Winter",12,159,881,28,1052,1080,0.011406844,0.151140684,0.162547529,0.837452471,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2021,"Spring",18,157,879,26,1054,1080,0.017077799,0.148956357,0.166034156,0.833965844,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2021,"Summer",52,158,819,51,1029,1080,0.0505345,0.153547133,0.204081633,0.795918367,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2021,"Fall",16,216,799,49,1031,1080,0.015518914,0.209505335,0.225024248,0.774975752,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2021,"Winter",3,136,918,36,1057,1093,0.002838221,0.128666036,0.131504257,0.868495743,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2022,"Spring",1,178,874,27,1053,1080,0.000949668,0.169040836,0.169990503,0.830009497,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2022,"Summer",4,151,908,17,1063,1080,0.003762935,0.1420508,0.145813735,0.854186265,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2022,"Fall",1,212,842,25,1055,1080,0.000947867,0.200947867,0.201895735,0.798104265,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2022,"Winter",1,223,836,20,1060,1080,0.000943396,0.210377358,0.211320755,0.788679245,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2023,"Spring",3,209,839,29,1051,1080,0.002854424,0.19885823,0.201712655,0.798287345,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2023,"Summer",9,157,883,31,1049,1080,0.0085796,0.149666349,0.158245949,0.841754051,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2023,"Fall",0,98,962,20,1060,1080,0,0.09245283,0.09245283,0.90754717,"Macrochloa steppe"
"WC24NE2",33.8781,-2.68879,2023,"Winter",0,70,996,14,1066,1080,0,0.065666041,0.065666041,0.934333959,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2016,"Spring",16,36,308,0,360,360,0.044444444,0.1,0.144444444,0.855555556,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2016,"Summer",5,35,317,3,357,360,0.014005602,0.098039216,0.112044818,0.887955182,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2016,"Fall",1,66,291,2,358,360,0.002793296,0.184357542,0.187150838,0.812849162,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2016,"Winter",0,15,342,3,357,360,0,0.042016807,0.042016807,0.957983193,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2017,"Spring",36,49,614,21,699,720,0.051502146,0.070100143,0.121602289,0.878397711,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2017,"Summer",24,86,592,18,702,720,0.034188034,0.122507123,0.156695157,0.843304843,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2017,"Fall",12,76,613,19,701,720,0.017118402,0.108416548,0.12553495,0.87446505,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2017,"Winter",18,86,611,5,715,720,0.025174825,0.12027972,0.145454545,0.854545455,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2018,"Spring",4,116,944,16,1064,1080,0.003759398,0.109022556,0.112781955,0.887218045,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2018,"Summer",25,260,1466,49,1751,1800,0.014277556,0.148486579,0.162764135,0.837235865,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2018,"Fall",15,73,972,20,1060,1080,0.014150943,0.068867925,0.083018868,0.916981132,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2018,"Winter",51,77,925,27,1053,1080,0.048433048,0.073124406,0.121557455,0.878442545,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2019,"Spring",32,106,917,25,1055,1080,0.030331754,0.100473934,0.130805687,0.869194313,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2019,"Summer",13,176,870,21,1059,1080,0.012275732,0.166194523,0.178470255,0.821529745,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2019,"Fall",5,115,942,18,1062,1080,0.004708098,0.108286252,0.11299435,0.88700565,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2019,"Winter",21,99,941,19,1061,1080,0.019792648,0.0933082,0.113100848,0.886899152,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2020,"Spring",43,63,958,16,1064,1080,0.040413534,0.059210526,0.09962406,0.90037594,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2020,"Summer",10,197,835,38,1042,1080,0.009596929,0.189059501,0.19865643,0.80134357,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2020,"Fall",9,197,850,24,1056,1080,0.008522727,0.18655303,0.195075758,0.804924242,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2020,"Winter",2,136,915,27,1053,1080,0.001899335,0.129154796,0.131054131,0.868945869,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2021,"Spring",4,107,954,15,1065,1080,0.003755869,0.100469484,0.104225352,0.895774648,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2021,"Summer",12,139,899,30,1050,1080,0.011428571,0.132380952,0.143809524,0.856190476,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2021,"Fall",10,102,950,18,1062,1080,0.009416196,0.096045198,0.105461394,0.894538606,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2021,"Winter",2,100,950,28,1052,1080,0.001901141,0.095057034,0.096958175,0.903041825,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2022,"Spring",1,98,967,14,1066,1080,0.000938086,0.091932458,0.092870544,0.907129456,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2022,"Summer",2,57,1002,19,1061,1080,0.001885014,0.053722903,0.055607917,0.944392083,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2022,"Fall",2,95,971,12,1068,1080,0.001872659,0.088951311,0.09082397,0.90917603,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2022,"Winter",0,94,972,14,1066,1080,0,0.088180113,0.088180113,0.911819887,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2023,"Spring",1,68,997,14,1066,1080,0.000938086,0.063789869,0.064727955,0.935272045,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2023,"Summer",0,79,990,11,1069,1080,0,0.073900842,0.073900842,0.926099158,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2023,"Fall",1,98,968,13,1067,1080,0.000937207,0.091846298,0.092783505,0.907216495,"Macrochloa steppe"
"WC24NE3",33.85576,-2.68914,2023,"Winter",0,52,1020,8,1072,1080,0,0.048507463,0.048507463,0.951492537,"Macrochloa steppe"
"WC24NE4",33.85588,-2.7159,2016,"Spring",3,17,339,1,359,360,0.008356546,0.04735376,0.055710306,0.944289694,"Macrochloa steppe"
"WC24NE4",33.85588,-2.7159,2016,"Summer",6,55,291,8,352,360,0.017045455,0.15625,0.173295455,0.826704545,"Macrochloa steppe"
"WC24NE4",33.85588,-2.7159,2016,"Fall",0,48,311,1,359,360,0,0.133704735,0.133704735,0.866295265,"Macrochloa steppe"
"WC24NE4",33.85588,-2.7159,2016,"Winter",0,39,313,8,352,360,0,0.110795455,0.110795455,0.889204545,"Macrochloa steppe"
