Nest_Name,Nest_Latitude,Nest_Longitude,Year_Discovered,Number_Of_Items,Camera_trap_deployed
12N013M,33.182,-3.119,2012,2,No
12N013M06,32.865,-2.551,2012,3,No
12N013M10,32.324,-2.316,2012,4,No
12N014A,33.918,-2.584,2012,3,No
12N014B,32.774,-2.631,2012,3,No
12N014D,32.914,-4.724,2012,2,No
12N014F,32.395,-2.668,2012,2,No
12N014I,33.151,-2.534,2012,1,No
12N014M,33.093,-3.244,2012,2,No
12N014M06,33.915,-2.350,2012,3,No
12N014M10,32.327,-2.354,2012,3,No
12N015A,33.885,-2.584,2012,3,No
12N015B,32.842,-2.695,2012,3,No
12N015D,33.108,-3.725,2012,2,No
12N015F,32.402,-2.676,2012,3,No
12N015I,33.187,-2.632,2012,3,No
12N015M,33.014,-3.125,2012,3,No
12N015M06,33.123,-4.523,2012,3,No
12N015M10,32.472,-2.313,2012,3,No
12N016A,33.690,-2.749,2012,3,No
12N016B,32.646,-2.513,2012,2,No
12N016D,33.174,-3.758,2012,2,No
12N016F,32.273,-2.309,2012,2,No
12N016I,33.170,-2.634,2012,2,No
12N016M,33.453,-3.030,2012,3,No
12N016M06,33.116,-4.639,2012,3,No
12N016M10,32.468,-2.303,2012,3,No
12N016M32,33.521,-2.817,2012,3,No
12N017A,33.613,-2.780,2012,3,No
12N017B,32.654,-2.533,2012,2,No
12N017D,33.145,-3.718,2012,2,No
12N017F,32.314,-2.324,2012,2,No
12N017I,33.089,-2.512,2012,3,No
12N017M,33.627,-3.044,2012,3,No
12N017M06,33.122,-4.468,2012,3,No
12N017M10,32.343,-2.222,2012,1,No
12N017M32,33.367,-2.738,2012,3,No
12N018A,33.441,-2.557,2012,2,No
12N018B,33.193,-2.486,2012,2,No
12N018D,33.136,-3.710,2012,2,No
12N018F,32.395,-2.621,2012,3,No
12N018I,33.001,-2.091,2012,3,No
12N018M,33.259,-2.772,2012,2,No
12N018M06,33.253,-2.587,2012,3,No
12N018M10,32.721,-2.173,2012,3,No
12N018M32,33.288,-2.651,2012,3,No
12N019A,33.325,-2.758,2012,2,No
12N019B,33.191,-2.484,2012,3,No
12N019D,32.843,-4.009,2012,3,No
12N019F,32.392,-2.630,2012,2,No
12N019I,32.997,-2.103,2012,3,No
12N019M,33.300,-2.847,2012,3,No
12N019M10,32.311,-2.319,2012,3,No
12N019M15,33.277,-2.716,2012,3,No
12N01M03,33.273,-2.758,2012,3,No
12N01M04,33.269,-2.601,2012,3,No
12N01M11,33.290,-2.704,2012,3,No
12N01M14,32.862,-4.812,2012,2,No
12N01M15,33.118,-2.591,2012,3,No
12N01M17,33.199,-2.537,2012,3,No
12N01M22,32.478,-2.300,2012,2,No
12N01M23,33.274,-3.979,2012,2,No
12N01M25,33.259,-2.721,2012,3,No
12N01M26,33.251,-3.887,2012,2,No
12N020A,33.393,-2.554,2012,3,No
12N020B,33.166,-2.492,2012,2,No
12N020D,32.824,-4.003,2012,3,No
12N020F,32.553,-2.413,2012,2,No
12N020I,33.158,-2.262,2012,3,No
12N020M,33.341,-2.924,2012,2,No
12N020M10,32.398,-2.143,2012,2,No
12N020M15,33.119,-2.088,2012,3,No
12N021A,33.701,-2.602,2012,3,No
12N021B,33.094,-2.422,2012,2,No
12N021D,33.132,-4.685,2012,3,No
12N021F,32.324,-1.673,2012,3,No
12N021I,33.204,-2.227,2012,3,No
12N021M,33.283,-2.914,2012,3,No
12N021M10,32.302,-2.307,2012,3,No
12N021M15,33.006,-2.054,2012,3,No
12N022A,33.706,-2.350,2012,3,No
12N022B,32.784,-2.614,2012,3,No
12N022D,33.125,-4.719,2012,2,No
12N022F,32.402,-2.655,2012,3,No
12N022I,33.093,-2.428,2012,3,No
12N022M,33.171,-3.104,2012,3,No
12N022M10,32.330,-2.299,2012,3,No
12N022M15,33.659,-2.675,2012,3,No
12N023A,33.848,-2.287,2012,3,No
12N023B,32.367,-2.193,2012,3,No
12N023D,33.123,-3.743,2012,3,No
12N023F,32.530,-2.580,2012,2,No
12N023I,33.081,-2.421,2012,2,No
12N023M,33.113,-3.131,2012,3,No
12N023M10,32.460,-2.718,2012,3,No
12N023M15,33.255,-2.575,2012,3,No
12N024A,33.820,-2.486,2012,2,No
12N024B,32.299,-2.344,2012,3,No
12N024D,33.167,-3.756,2012,2,No
12N024F,32.403,-2.587,2012,3,No
12N024I,33.263,-2.255,2012,3,No
12N024M,33.110,-3.131,2012,2,No
12N024M10,32.460,-2.915,2012,3,No
12N024M15,33.260,-2.563,2012,2,No
12N025A,33.556,-2.669,2012,2,No
12N025B,33.022,-2.454,2012,3,No
12N025D,33.159,-3.725,2012,2,No
12N025F,32.533,-2.563,2012,2,No
12N025I,33.200,-2.517,2012,3,No
12N025M,33.109,-2.921,2012,3,No
12N025M10,32.325,-1.588,2012,3,No
12N025M32,33.168,-2.181,2012,4,No
12N026A,33.543,-2.677,2012,3,No
12N026B,32.909,-2.538,2012,3,No
12N026D,33.135,-3.702,2012,2,No
12N026F,32.533,-2.367,2012,3,No
12N026I,33.109,-2.573,2012,3,No
12N026M,33.118,-2.911,2012,2,No
12N026M10,32.311,-1.632,2012,3,No
12N026M32,33.269,-2.757,2012,3,No
12N027A,33.407,-2.529,2012,3,No
12N027B,32.772,-2.608,2012,2,No
12N027D,33.182,-3.764,2012,2,No
12N027F,32.557,-2.366,2012,2,No
12N027I,33.067,-2.533,2012,2,No
12N027M,33.121,-2.908,2012,3,No
12N027M10,32.331,-1.633,2012,3,No
12N027M32,33.311,-2.827,2012,3,No
12N028A,33.185,-2.437,2012,3,No
12N028B,32.763,-2.604,2012,3,No
12N028D,32.983,-3.902,2012,2,No
12N028F,32.293,-2.283,2012,3,No
12N028I,33.046,-2.550,2012,4,No
12N028M,33.132,-2.916,2012,3,No
12N028M10,32.295,-1.603,2012,3,No
12N028M32,33.498,-2.729,2012,3,No
12N029A,33.349,-2.839,2012,2,No
12N029B,32.709,-2.457,2012,2,No
12N029D,33.107,-4.655,2012,3,No
12N029F,32.437,-2.742,2012,3,No
12N029I,32.765,-2.251,2012,3,No
12N029M,33.142,-2.887,2012,3,No
12N029M10,32.343,-1.618,2012,3,No
12N029M32,33.060,-2.082,2012,3,No
12N02M03,33.291,-2.685,2012,3,No
12N02M04,33.284,-2.566,2012,3,No
12N02M11,33.382,-2.961,2012,3,No
12N02M15,33.150,-2.994,2012,3,No
12N02M17,33.204,-4.059,2012,2,No
12N02M22,32.722,-2.181,2012,3,No
12N02M23,33.237,-3.841,2012,2,No
12N02M26,33.142,-4.024,2012,2,No
12N030A,33.864,-2.488,2012,3,No
12N030B,32.758,-2.397,2012,2,No
12N030D,33.136,-4.674,2012,3,No
12N030F,32.357,-2.821,2012,2,No
12N030I,32.770,-2.445,2012,3,No
12N030M,33.366,-2.842,2012,3,No
12N030M10,32.355,-1.632,2012,3,No
12N030M32,33.207,-2.544,2012,3,No
12N031A,33.898,-2.241,2012,3,No
12N031B,32.895,-2.529,2012,3,No
12N031D,33.105,-4.690,2012,1,No
12N031F,32.282,-2.815,2012,2,No
12N031I,32.750,-2.583,2012,3,No
12N031M,33.649,-3.126,2012,3,No
12N031M10,32.367,-1.625,2012,3,No
12N031M32,32.751,-2.462,2012,3,No
12N032A,33.903,-2.216,2012,2,No
12N032B,32.825,-2.451,2012,4,No
12N032D,32.905,-4.654,2012,2,No
12N032F,32.197,-2.407,2012,3,No
12N032I,32.863,-2.561,2012,3,No
12N032M,33.621,-3.065,2012,3,No
12N032M10,32.404,-1.637,2012,3,No
12N032M15,33.515,-2.668,2012,3,No
12N033A,33.853,-2.340,2012,3,No
12N033B,32.753,-2.473,2012,3,No
12N033D,32.894,-4.685,2012,2,No
12N033F,32.485,-2.170,2012,2,No
12N033I,32.932,-2.525,2012,3,No
12N033M,33.651,-3.147,2012,2,No
12N033M10,32.320,-2.313,2012,3,No
12N033M15,33.003,-2.444,2012,4,No
12N034A,33.719,-2.618,2012,3,No
12N034B,32.246,-2.238,2012,2,No
12N034D,32.842,-3.915,2012,3,No
12N034F,32.400,-2.668,2012,2,No
12N034I,33.020,-2.561,2012,1,No
12N034M,33.441,-3.043,2012,2,No
12N034M10,32.309,-2.324,2012,3,No
12N034M15,33.579,-2.677,2012,3,No
12N034M32,33.170,-2.522,2012,3,No
12N035A,33.520,-2.902,2012,3,No
12N035B,32.440,-2.203,2012,3,No
12N035D,32.804,-3.901,2012,2,No
12N035F,32.436,-2.596,2012,3,No
12N035I,33.024,-2.551,2012,3,No
12N035M,33.175,-3.116,2012,3,No
12N035M10,32.516,-2.580,2012,2,No
12N036A,33.188,-2.446,2012,2,No
12N036B,32.545,-2.399,2012,3,No
12N036D,32.963,-3.913,2012,2,No
12N036F,32.475,-2.640,2012,3,No
12N036I,33.053,-2.559,2012,3,No
12N036M,33.293,-3.062,2012,2,No
12N036M32,33.071,-2.392,2012,2,No
12N037A,33.312,-2.584,2012,3,No
12N037B,32.541,-2.401,2012,3,No
12N037D,32.890,-4.090,2012,2,No
12N037F,32.733,-2.145,2012,3,No
12N037I,33.064,-2.569,2012,1,No
12N037M,33.307,-3.082,2012,3,No
12N037M32,33.826,-2.522,2012,3,No
12N038A,33.352,-2.526,2012,3,No
12N038B,32.635,-2.490,2012,3,No
12N038D,32.855,-3.908,2012,2,No
12N038F,32.778,-2.284,2012,3,No
12N038I,33.100,-2.500,2012,3,No
12N038M,33.390,-3.130,2012,3,No
12N038M15,33.143,-2.509,2012,3,No
12N039A,33.338,-2.531,2012,3,No
12N039B,32.756,-2.638,2012,3,No
12N039D,32.817,-3.898,2012,2,No
12N039F,32.771,-2.307,2012,3,No
12N039I,33.197,-2.473,2012,3,No
12N039M,33.460,-3.175,2012,2,No
12N039M15,33.345,-2.738,2012,3,No
12N03M03,33.262,-2.656,2012,3,No
12N03M04,33.323,-2.548,2012,3,No
12N03M11,33.081,-2.934,2012,2,No
12N03M15,33.197,-2.402,2012,2,No
12N03M22,32.408,-2.636,2012,3,No
12N03M23,33.005,-4.089,2012,2,No
12N03M26,33.185,-4.094,2012,3,No
12N040A,33.586,-2.755,2012,3,No
12N040B,32.740,-2.727,2012,4,No
12N040D,32.819,-3.750,2012,3,No
12N040F,32.704,-2.453,2012,1,No
12N040I,33.220,-2.504,2012,3,No
12N040M,33.312,-2.894,2012,3,No
12N040M15,33.197,-2.939,2012,3,No
12N041A,33.854,-2.586,2012,3,No
12N041B,32.859,-2.678,2012,3,No
12N041D,32.999,-3.883,2012,2,No
12N041F,32.738,-2.406,2012,4,No
12N041I,33.202,-2.534,2012,3,No
12N041M,33.319,-2.958,2012,2,No
12N041M15,33.427,-2.745,2012,3,No
12N042A,33.923,-2.571,2012,2,No
12N042B,32.244,-2.301,2012,3,No
12N042D,32.999,-3.883,2012,3,No
12N042F,32.745,-2.415,2012,3,No
12N042I,33.001,-2.075,2012,3,No
12N042M,33.583,-3.107,2012,3,No
12N042M15,33.186,-2.529,2012,2,No
12N043A,33.901,-2.399,2012,2,No
12N043B,32.287,-2.293,2012,2,No
12N043D,32.978,-3.917,2012,1,No
12N043F,32.717,-2.442,2012,3,No
12N043I,33.036,-2.101,2012,3,No
12N043M,33.598,-3.050,2012,2,No
12N043M32,33.148,-2.500,2012,3,No
12N044A,33.971,-2.277,2012,3,No
12N044B,33.259,-2.415,2012,3,No
12N044D,32.849,-3.900,2012,3,No
12N044F,32.872,-2.665,2012,3,No
12N044I,33.019,-2.112,2012,3,No
12N044M,33.485,-3.062,2012,2,No
12N044M32,33.301,-2.709,2012,2,No
12N045A,33.950,-2.369,2012,3,No
12N045B,33.193,-2.736,2012,3,No
12N045D,32.891,-3.666,2012,3,No
12N045F,32.903,-2.666,2012,3,No
12N045I,33.001,-2.097,2012,1,No
12N045M,33.353,-2.993,2012,2,No
12N045M32,33.329,-2.661,2012,3,No
12N046A,33.706,-2.605,2012,3,No
12N046B,33.090,-2.787,2012,3,No
12N046D,32.968,-3.880,2012,2,No
12N046F,32.664,-2.414,2012,2,No
12N046I,33.004,-2.105,2012,2,No
12N046M,33.334,-3.161,2012,2,No
12N046M32,33.025,-2.101,2012,3,No
12N047A,33.689,-2.447,2012,2,No
12N047B,33.146,-2.643,2012,2,No
12N047D,32.864,-3.768,2012,2,No
12N047F,32.693,-2.395,2012,3,No
12N047I,33.004,-2.106,2012,1,No
12N047M,33.107,-3.741,2012,3,No
12N047M32,33.189,-2.529,2012,3,No
12N048A,33.552,-2.550,2012,3,No
12N048B,33.105,-2.297,2012,3,No
12N048D,33.040,-3.899,2012,3,No
12N048F,32.678,-2.325,2012,3,No
12N048I,33.132,-2.129,2012,3,No
12N048M,33.106,-3.744,2012,2,No
12N048M32,33.171,-2.443,2012,3,No
12N049A,33.367,-2.679,2012,2,No
12N049B,32.203,-2.332,2012,3,No
12N049D,32.997,-3.873,2012,2,No
12N049F,32.696,-2.332,2012,3,No
12N049I,33.113,-2.596,2012,3,No
12N049M,33.108,-3.761,2012,3,No
12N049M15,33.153,-2.723,2012,3,No
12N04M03,33.194,-2.725,2012,2,No
12N04M04,33.258,-2.724,2012,3,No
12N04M11,32.869,-3.666,2012,2,No
12N04M15,33.246,-2.418,2012,2,No
12N04M17,33.128,-4.019,2012,3,No
12N04M22,32.392,-2.634,2012,2,No
12N04M23,33.287,-3.937,2012,2,No
12N04M26,33.131,-4.016,2012,2,No
12N050A,33.189,-2.633,2012,2,No
12N050B,32.185,-2.391,2012,2,No
12N050D,32.987,-3.864,2012,3,No
12N050F,32.477,-2.639,2012,3,No
12N050I,33.136,-2.284,2012,3,No
12N050M,33.104,-3.747,2012,2,No
12N050M15,33.135,-2.377,2012,3,No
12N051A,33.284,-2.587,2012,3,No
12N051B,32.169,-2.552,2012,3,No
12N051D,33.114,-3.729,2012,3,No
12N051F,32.399,-2.682,2012,2,No
12N051I,32.926,-2.487,2012,1,No
12N051M,33.119,-3.751,2012,3,No
12N052A,33.496,-2.768,2012,3,No
12N052B,32.208,-2.904,2012,3,No
12N052D,33.116,-3.724,2012,2,No
12N052F,32.405,-2.587,2012,2,No
12N052I,32.826,-2.611,2012,3,No
12N052M,33.333,-3.654,2012,2,No
12N053A,33.530,-2.450,2012,2,No
12N053B,32.512,-2.311,2012,3,No
12N053D,33.078,-3.730,2012,1,No
12N053F,32.352,-2.207,2012,2,No
12N053I,32.793,-2.294,2012,3,No
12N053M,33.050,-3.139,2012,2,No
12N054A,33.531,-2.458,2012,3,No
12N054B,32.680,-2.443,2012,3,No
12N054D,33.124,-3.770,2012,2,No
12N054F,32.429,-2.720,2012,3,No
12N054I,32.821,-2.268,2012,3,No
12N054M,33.004,-3.019,2012,3,No
12N055A,33.867,-2.284,2012,3,No
12N055B,33.221,-2.518,2012,3,No
12N055D,32.873,-4.640,2012,3,No
12N055F,32.388,-2.618,2012,1,No
12N055I,33.148,-2.671,2012,2,No
12N055M,32.992,-2.999,2012,3,No
12N056A,33.823,-2.528,2012,3,No
12N056B,33.168,-2.496,2012,3,No
12N056D,33.129,-4.671,2012,3,No
12N056F,32.362,-2.733,2012,2,No
12N056I,33.031,-2.531,2012,4,No
12N056M,33.147,-3.033,2012,3,No
12N057A,33.834,-2.517,2012,2,No
12N057B,33.199,-2.780,2012,3,No
12N057D,33.017,-3.916,2012,2,No
12N057F,32.460,-2.906,2012,2,No
12N057I,33.014,-2.470,2012,3,No
12N057M,33.283,-3.133,2012,3,No
12N058A,33.915,-2.224,2012,3,No
12N058B,33.149,-2.908,2012,2,No
12N058D,32.978,-3.651,2012,1,No
12N058F,32.545,-2.558,2012,2,No
12N058I,32.972,-2.460,2012,3,No
12N058M,33.324,-2.889,2012,3,No
12N059A,33.902,-2.236,2012,3,No
12N059B,33.086,-2.923,2012,3,No
12N059D,32.978,-3.650,2012,1,No
12N059F,32.714,-2.429,2012,3,No
12N059I,33.052,-2.217,2012,3,No
12N059M,32.996,-2.822,2012,3,No
12N05M03,33.326,-2.534,2012,2,No
12N05M04,33.268,-2.757,2012,3,No
12N05M11,32.945,-3.642,2012,1,No
12N05M15,33.074,-2.666,2012,3,No
12N05M17,33.493,-2.468,2012,3,No
12N05M23,33.007,-4.100,2012,3,No
12N060A,33.313,-2.805,2012,2,No
12N060B,33.127,-2.987,2012,3,No
12N060D,32.976,-3.647,2012,3,No
12N060F,32.737,-2.508,2012,3,No
12N060I,32.936,-2.289,2012,3,No
12N060M,33.321,-3.657,2012,3,No
12N061A,33.218,-2.610,2012,3,No
12N061B,33.097,-3.085,2012,2,No
12N061D,32.976,-3.649,2012,2,No
12N061F,32.713,-2.795,2012,3,No
12N061I,32.925,-2.274,2012,4,No
12N061M,33.220,-3.071,2012,2,No
12N062A,33.359,-2.582,2012,3,No
12N062B,33.155,-3.063,2012,3,No
12N062D,32.973,-3.647,2012,2,No
12N062F,32.642,-2.551,2012,3,No
12N062I,32.869,-2.257,2012,3,No
12N062M,33.158,-3.222,2012,2,No
12N063A,33.434,-2.519,2012,3,No
12N063B,33.159,-3.194,2012,2,No
12N063D,32.950,-3.639,2012,3,No
12N063F,32.320,-2.419,2012,2,No
12N063I,32.809,-2.208,2012,4,No
12N063M,33.187,-3.246,2012,3,No
12N064A,33.582,-2.496,2012,3,No
12N064B,33.040,-3.084,2012,3,No
12N064D,33.028,-3.934,2012,3,No
12N064F,32.377,-2.715,2012,2,No
12N064I,32.786,-2.188,2012,3,No
12N064M,33.128,-3.750,2012,3,No
12N065A,33.926,-2.197,2012,3,No
12N065B,33.054,-3.136,2012,3,No
12N065D,33.036,-3.942,2012,2,No
12N065F,32.442,-2.741,2012,3,No
12N065I,32.856,-2.212,2012,3,No
12N065M,33.113,-3.754,2012,2,No
12N066A,33.894,-2.255,2012,2,No
12N066B,32.997,-2.991,2012,3,No
12N066D,33.031,-3.941,2012,3,No
12N066F,32.546,-2.531,2012,2,No
12N066I,32.990,-2.098,2012,3,No
12N066M,33.110,-3.747,2012,2,No
12N067A,33.910,-2.356,2012,3,No
12N067B,32.930,-2.859,2012,3,No
12N067D,32.985,-3.911,2012,2,No
12N067F,32.253,-2.299,2012,2,No
12N067I,32.998,-2.063,2012,1,No
12N067M,33.115,-3.745,2012,2,No
12N068A,33.852,-2.479,2012,2,No
12N068B,32.918,-2.791,2012,3,No
12N068D,32.805,-3.903,2012,2,No
12N068F,32.180,-2.578,2012,2,No
12N068I,33.237,-2.751,2012,3,No
12N068M,33.141,-3.771,2012,2,No
12N069A,33.826,-2.488,2012,3,No
12N069B,32.862,-2.943,2012,3,No
12N069D,33.108,-4.479,2012,2,No
12N069F,32.168,-2.576,2012,1,No
12N069I,33.158,-2.657,2012,3,No
12N069M,32.905,-3.644,2012,2,No
12N06M03,33.891,-2.245,2012,,No
12N06M15,33.020,-2.641,2012,3,No
12N06M17,33.196,-4.476,2012,2,No
12N06M23,33.107,-4.498,2012,2,No
12N070A,33.728,-2.773,2012,4,No
12N070B,32.847,-2.796,2012,3,No
12N070D,33.068,-4.514,2012,3,No
12N070F,32.460,-1.631,2012,3,No
12N070I,32.941,-2.170,2012,3,No
12N070M,32.901,-3.643,2012,3,No
12N071A,33.642,-2.779,2012,2,No
12N071B,32.838,-2.801,2012,3,No
12N071D,33.089,-4.532,2012,3,No
12N071F,32.520,-2.684,2012,3,No
12N071I,33.218,-2.518,2012,2,No
12N071M,32.898,-3.626,2012,2,No
12N072A,33.625,-2.778,2012,3,No
12N072B,32.319,-2.323,2012,2,No
12N072D,33.074,-4.548,2012,2,No
12N072F,32.510,-2.689,2012,3,No
12N072I,33.160,-2.510,2012,2,No
12N072M,33.141,-4.676,2012,3,No
12N073A,33.710,-2.653,2012,3,No
12N073B,32.388,-2.301,2012,3,No
12N073D,33.065,-4.536,2012,1,No
12N073F,32.508,-2.695,2012,3,No
12N073I,33.149,-2.543,2012,3,No
12N073M,33.149,-4.666,2012,2,No
12N074A,33.694,-3.106,2012,3,No
12N074B,32.436,-2.343,2012,3,No
12N074D,33.040,-4.678,2012,3,No
12N074F,32.452,-2.708,2012,2,No
12N074I,33.208,-2.537,2012,3,No
12N074M,33.121,-4.712,2012,3,No
12N075A,33.889,-2.404,2012,3,No
12N075B,32.348,-2.242,2012,2,No
12N075D,32.908,-4.671,2012,2,No
12N075F,32.449,-2.695,2012,2,No
12N075I,33.237,-2.552,2012,2,No
12N075M,33.116,-4.712,2012,2,No
12N076A,33.952,-2.298,2012,3,No
12N076B,33.117,-2.040,2012,3,No
12N076D,32.795,-4.012,2012,2,No
12N076F,32.256,-2.733,2012,3,No
12N076I,33.235,-2.607,2012,3,No
12N076M,33.259,-2.771,2012,2,No
12N077A,33.474,-2.909,2012,3,No
12N077B,33.101,-2.086,2012,3,No
12N077D,32.843,-4.020,2012,2,No
12N077F,32.686,-2.393,2012,2,No
12N077I,33.243,-2.566,2012,3,No
12N077M,33.310,-2.742,2012,3,No
12N078A,33.232,-2.507,2012,3,No
12N078B,33.172,-2.738,2012,3,No
12N078D,33.091,-3.741,2012,2,No
12N078F,32.908,-2.509,2012,3,No
12N078I,33.067,-2.527,2012,2,No
12N078M,33.307,-2.914,2012,2,No
12N079A,33.235,-2.503,2012,3,No
12N079B,33.089,-2.670,2012,3,No
12N079D,33.220,-3.744,2012,2,No
12N079F,32.852,-2.736,2012,3,No
12N079I,33.020,-2.565,2012,3,No
12N079M,33.569,-3.129,2012,2,No
12N07M04,33.006,-4.090,2012,3,No
12N07M11,33.676,-3.434,2012,2,No
12N07M15,33.147,-2.553,2012,3,No
12N07M17,33.275,-2.566,2012,2,No
12N07M23,33.131,-4.467,2012,3,No
12N080A,33.336,-2.635,2012,3,No
12N080B,33.129,-2.588,2012,3,No
12N080D,32.973,-3.908,2012,2,No
12N080F,32.842,-2.729,2012,3,No
12N080I,32.985,-2.508,2012,3,No
12N080M,33.566,-3.187,2012,2,No
12N081A,33.602,-2.471,2012,2,No
12N081B,33.040,-2.544,2012,3,No
12N081D,32.964,-3.911,2012,2,No
12N081F,32.831,-2.728,2012,2,No
12N081I,32.815,-2.203,2012,3,No
12N081M,33.407,-3.000,2012,2,No
12N082A,33.597,-2.522,2012,3,No
12N082B,32.923,-2.651,2012,3,No
12N082D,32.923,-3.848,2012,2,No
12N082F,32.894,-2.690,2012,3,No
12N082I,33.140,-2.624,2012,4,No
12N082M,33.355,-2.788,2012,3,No
12N083A,33.717,-2.273,2012,3,No
12N083B,32.917,-2.864,2012,2,No
12N083D,33.123,-3.745,2012,2,No
12N083F,32.869,-2.662,2012,2,No
12N083I,33.091,-2.597,2012,3,No
12N083M,33.577,-3.070,2012,3,No
12N084A,33.707,-2.609,2012,2,No
12N084B,32.985,-2.814,2012,3,No
12N084D,33.148,-3.691,2012,2,No
12N084F,32.890,-2.643,2012,2,No
12N084I,33.163,-2.597,2012,2,No
12N084M,33.094,-4.712,2012,2,No
12N085A,33.772,-2.506,2012,3,No
12N085B,33.007,-2.866,2012,3,No
12N085D,32.858,-3.917,2012,3,No
12N085F,32.457,-2.598,2012,2,No
12N085I,33.155,-2.659,2012,2,No
12N085M,33.112,-4.663,2012,3,No
12N086A,33.310,-2.586,2012,3,No
12N086B,32.889,-2.524,2012,3,No
12N086D,32.866,-3.917,2012,2,No
12N086F,32.459,-2.589,2012,1,No
12N086I,33.169,-2.671,2012,3,No
12N086M,33.107,-4.651,2012,3,No
12N087A,33.502,-2.883,2012,1,No
12N087B,32.849,-2.526,2012,3,No
12N087D,32.752,-3.932,2012,2,No
12N087F,32.420,-2.585,2012,2,No
12N087I,32.768,-2.172,2012,2,No
12N087M,33.130,-4.675,2012,2,No
12N088A,33.529,-2.838,2012,2,No
12N088B,32.326,-2.299,2012,2,No
12N088D,32.850,-3.947,2012,2,No
12N088F,32.472,-2.688,2012,3,No
12N088I,32.810,-2.256,2012,3,No
12N088M,33.134,-4.696,2012,2,No
12N089A,33.481,-2.926,2012,3,No
12N089B,32.333,-2.316,2012,3,No
12N089D,32.840,-3.949,2012,3,No
12N089F,32.416,-1.634,2012,3,No
12N089I,33.216,-2.529,2012,3,No
12N089M,33.165,-4.663,2012,3,No
12N08M03,33.238,-3.838,2012,2,No
12N08M04,33.111,-2.426,2012,3,No
12N08M11,33.135,-3.942,2012,2,No
12N08M15,33.159,-2.527,2012,3,No
12N08M17,33.275,-2.574,2012,2,No
12N08M23,33.127,-4.487,2012,3,No
12N090A,33.364,-2.940,2012,3,No
12N090B,32.333,-2.310,2012,3,No
12N090D,33.216,-3.741,2012,2,No
12N090F,32.444,-1.631,2012,3,No
12N090I,33.216,-2.536,2012,3,No
12N090M,33.061,-4.665,2012,3,No
12N091A,33.937,-2.567,2012,3,No
12N091B,32.325,-2.312,2012,3,No
12N091D,33.220,-3.752,2012,2,No
12N091F,32.478,-2.717,2012,2,No
12N091I,33.151,-2.640,2012,2,No
12N091M,33.481,-3.268,2012,3,No
12N092A,33.971,-2.542,2012,2,No
12N092B,32.217,-2.335,2012,2,No
12N092D,33.135,-3.815,2012,3,No
12N092F,32.485,-2.713,2012,3,No
12N092I,32.817,-2.471,2012,3,No
12N092M,33.068,-2.925,2012,3,No
12N093A,33.919,-2.290,2012,3,No
12N093B,32.773,-2.166,2012,3,No
12N093D,32.999,-3.654,2012,2,No
12N093F,32.487,-2.716,2012,2,No
12N093I,33.015,-2.095,2012,3,No
12N093M,33.093,-2.981,2012,3,No
12N094A,33.955,-2.536,2012,2,No
12N094B,32.761,-2.359,2012,4,No
12N094D,33.012,-3.667,2012,1,No
12N094F,32.487,-2.688,2012,2,No
12N094I,32.847,-2.527,2012,3,No
12N094M,33.162,-3.122,2012,3,No
12N095A,33.952,-2.555,2012,3,No
12N095B,32.752,-2.569,2012,3,No
12N095D,33.002,-3.671,2012,2,No
12N095F,32.539,-2.631,2012,2,No
12N095I,32.875,-2.551,2012,3,No
12N095M,33.099,-4.515,2012,2,No
12N096A,33.640,-2.903,2012,2,No
12N096B,32.828,-2.695,2012,3,No
12N096D,33.011,-3.646,2012,2,No
12N096F,32.394,-2.665,2012,1,No
12N096I,33.234,-2.549,2012,3,No
12N096M,33.085,-4.532,2012,3,No
12N097A,33.264,-2.577,2012,3,No
12N097B,32.879,-2.539,2012,3,No
12N097D,32.977,-3.645,2012,3,No
12N097F,32.316,-2.348,2012,2,No
12N097I,32.820,-2.090,2012,3,No
12N097M,33.058,-4.521,2012,2,No
12N098A,33.327,-2.536,2012,3,No
12N098B,33.196,-2.560,2012,2,No
12N098D,32.978,-3.921,2012,2,No
12N098F,32.827,-2.593,2012,3,No
12N098I,33.003,-2.067,2012,4,No
12N098M,33.073,-4.523,2012,3,No
12N099A,33.462,-2.827,2012,2,No
12N099B,33.155,-2.559,2012,4,No
12N099D,32.963,-3.906,2012,2,No
12N099F,32.849,-2.548,2012,2,No
12N099I,33.051,-2.242,2012,2,No
12N099M,33.135,-4.539,2012,3,No
12N09M03,33.156,-3.905,2012,3,No
12N09M15,33.157,-2.243,2012,3,No
12N09M17,33.327,-2.684,2012,1,No
12N09M23,33.908,-2.250,2012,3,No
12N09M32,33.222,-2.893,2012,3,No
12N100A,33.625,-2.780,2012,3,No
12N100B,33.107,-2.457,2012,3,No
12N100D,33.023,-3.922,2012,2,No
12N100F,32.885,-2.550,2012,3,No
12N100I,33.201,-2.452,2012,3,No
12N100M,33.136,-4.662,2012,3,No
12N101A,33.702,-2.663,2012,3,No
12N101B,32.862,-2.682,2012,3,No
12N101D,33.028,-4.255,2012,2,No
12N101F,32.966,-2.527,2012,3,No
12N101I,33.198,-2.543,2012,3,No
12N101M,33.127,-4.663,2012,2,No
12N102A,33.817,-2.512,2012,3,No
12N102B,32.448,-2.350,2012,3,No
12N102D,33.031,-4.265,2012,3,No
12N102F,32.933,-2.469,2012,4,No
12N102I,33.146,-2.548,2012,3,No
12N102M,33.563,-3.063,2012,2,No
